2024,22,cp2_bnu_32,523
2024,34,cp2_bnu_61,290
2024,11,cp2_bnu_75,16930
2024,35,cp2_bnu_33,939
2024,32,cp2_bnu_65,316
2024,34,cp2_bnu_33,804
2024,39,cp2_bnu_14,90
2024,31,cp2_bnu_02,85
2024,22,cp2_bnu_28,1422
2024,23,cp2_bnu_02,6
2024,24,cp2_bnu_52,806
2024,35,cp2_bnu_11,162
2024,31,cp2_bnu_37,663
2024,39,cp2_bnu_46,5055
2024,26,cp2_bnu_36,11
2024,35,cp2_bnu_87,4090
2024,39,cp2_bnu_84,238
2024,32,cp2_bnu_19,12
2024,11,cp2_bnu_36,20
2024,21,cp2_bnu_18,1036
2024,34,cp2_bnu_06,1
2024,34,cp2_bnu_47,45671
2024,29,cp2_bnu_94,1244
2024,31,cp2_bnu_72,14436
2024,35,cp2_bnu_91,3772
2024,36,cp2_bnu_06,2
2024,34,cp2_bnu_13,563
2024,31,cp2_bnu_64,4567
2024,37,cp2_bnu_37,217
2024,26,cp2_bnu_20,387
2024,21,cp2_bnu_22,1486
2024,22,cp2_bnu_46,22656
2024,24,cp2_bnu_86,2551
2024,33,cp2_bnu_42,19926
2024,39,cp2_bnu_27,56
2024,24,cp2_bnu_85,8570
2024,32,cp2_bnu_31,44
2024,25,cp2_bnu_55,644
2024,34,cp2_bnu_17,347
2024,39,cp2_bnu_34,227
2024,25,cp2_bnu_17,146
2024,37,cp2_bnu_28,1336
2024,33,cp2_bnu_90,959
2024,37,cp2_bnu_95,5993
2024,39,cp2_bnu_15,29
2024,24,cp2_bnu_34,335
2024,29,cp2_bnu_35,536
2024,24,cp2_bnu_03,3
2024,21,cp2_bnu_02,22
2024,38,cp2_bnu_38,988
2024,37,cp2_bnu_30,1890
2024,37,cp2_bnu_52,1921
2024,11,cp2_bnu_14,15559
2024,31,cp2_bnu_96,67504
2024,39,cp2_bnu_71,1084
2024,37,cp2_bnu_25,4690
2024,21,cp2_bnu_15,955
2024,29,cp2_bnu_55,119
2024,22,cp2_bnu_29,3020
2024,22,cp2_bnu_59,676
2024,39,cp2_bnu_13,135
2024,11,cp2_bnu_60,336
2024,23,cp2_bnu_73,2643
2024,38,cp2_bnu_51,4
2024,37,cp2_bnu_94,12404
2024,33,cp2_bnu_18,336
2024,21,cp2_bnu_37,108
2024,38,cp2_bnu_10,5752
2024,11,cp2_bnu_18,6991
2024,22,cp2_bnu_51,6
2024,37,cp2_bnu_31,361
2024,38,cp2_bnu_29,7444
2024,23,cp2_bnu_13,692
2024,39,cp2_bnu_18,122
2024,23,cp2_bnu_27,944
2024,35,cp2_bnu_70,490
2024,37,cp2_bnu_23,1411
2024,35,cp2_bnu_45,1650
2024,23,cp2_bnu_52,3028
2024,21,cp2_bnu_34,2120
2024,31,cp2_bnu_66,4912
2024,24,cp2_bnu_70,379
2024,39,cp2_bnu_37,64
2024,37,cp2_bnu_42,30691
2024,32,cp2_bnu_50,42
2024,32,cp2_bnu_34,640
2024,39,cp2_bnu_22,61
2024,32,cp2_bnu_30,94
2024,34,cp2_bnu_90,1377
2024,23,cp2_bnu_11,36
2024,26,cp2_bnu_84,222
2024,22,cp2_bnu_96,15426
2024,32,cp2_bnu_86,2171
2024,35,cp2_bnu_47,37300
2024,26,cp2_bnu_59,259
2024,29,cp2_bnu_31,11
2024,32,cp2_bnu_70,487
2024,26,cp2_bnu_16,168
2024,38,cp2_bnu_15,147
2024,37,cp2_bnu_91,5686
2024,38,cp2_bnu_42,30669
2024,23,cp2_bnu_33,1264
2024,34,cp2_bnu_42,25581
2024,36,cp2_bnu_95,3913
2024,23,cp2_bnu_91,6673
2024,26,cp2_bnu_76,452
2024,34,cp2_bnu_39,21
2024,35,cp2_bnu_50,83
2024,22,cp2_bnu_07,8
2024,26,cp2_bnu_64,471
2024,37,cp2_bnu_36,79
2024,39,cp2_bnu_03,228
2024,25,cp2_bnu_64,838
2024,26,cp2_bnu_73,631
2024,38,cp2_bnu_02,180
2024,24,cp2_bnu_90,1137
2024,11,cp2_bnu_19,17
2024,24,cp2_bnu_75,2121
2024,35,cp2_bnu_90,1418
2024,35,cp2_bnu_94,9270
2024,32,cp2_bnu_64,800
2024,11,cp2_bnu_17,1012
2024,21,cp2_bnu_21,53
2024,31,cp2_bnu_94,27665
2024,24,cp2_bnu_87,3033
2024,35,cp2_bnu_19,11
2024,33,cp2_bnu_46,12274
2024,36,cp2_bnu_73,1040
2024,11,cp2_bnu_02,17
2024,11,cp2_bnu_64,17506
2024,32,cp2_bnu_85,8396
2024,24,cp2_bnu_51,5
2024,29,cp2_bnu_91,677
2024,38,cp2_bnu_06,1
2024,24,cp2_bnu_14,304
2024,34,cp2_bnu_65,299
2024,29,cp2_bnu_42,2063
2024,23,cp2_bnu_74,2551
2024,23,cp2_bnu_32,715
2024,39,cp2_bnu_86,1118
2024,29,cp2_bnu_90,347
2024,38,cp2_bnu_35,10604
2024,32,cp2_bnu_59,567
2024,38,cp2_bnu_37,186
2024,35,cp2_bnu_72,1555
2024,24,cp2_bnu_41,1506
2024,35,cp2_bnu_16,450
2024,21,cp2_bnu_49,8835
2024,37,cp2_bnu_66,938
2024,39,cp2_bnu_31,12
2024,29,cp2_bnu_84,183
2024,32,cp2_bnu_02,196
2024,32,cp2_bnu_68,6188
2024,25,cp2_bnu_70,765
2024,32,cp2_bnu_71,1889
2024,21,cp2_bnu_74,2186
2024,25,cp2_bnu_51,4
2024,25,cp2_bnu_12,3
2024,33,cp2_bnu_51,4
2024,25,cp2_bnu_52,642
2024,35,cp2_bnu_31,118
2024,33,cp2_bnu_45,1357
2024,31,cp2_bnu_31,461
2024,25,cp2_bnu_72,1427
2024,32,cp2_bnu_10,3658
2024,34,cp2_bnu_60,21
2024,22,cp2_bnu_45,2262
2024,32,cp2_bnu_37,173
2024,38,cp2_bnu_50,263
2024,33,cp2_bnu_31,67
2024,33,cp2_bnu_03,12
2024,11,cp2_bnu_16,380
2024,24,cp2_bnu_23,178
2024,32,cp2_bnu_22,229
2024,33,cp2_bnu_71,1889
2024,39,cp2_bnu_45,459
2024,23,cp2_bnu_49,8375
2024,11,cp2_bnu_58,27569
2024,26,cp2_bnu_58,378
