행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
마포구,교습소,이종호영어포럼영어교습소,서울특별시 마포구 월드컵북로 501,입시.검정 및 보습,보통교과,초등영어,10,20120904,20231018
동대문구,학원,앤츠학원,서울특별시 동대문구 전농로 37,입시.검정 및 보습,보통교과,보습,66,20120910,20260215
광진구,교습소,논리&표현논술교습소,서울특별시 광진구 천호대로113길 5,입시.검정 및 보습,보통교과,초등논술,35,20120808,20231018
성동구,학원,제일학원4관학원,서울특별시 성동구 독서당로 335,입시.검정 및 보습,보통교과,보습,420,20120907,20260426
양천구,학원,목동어니스트영어학원,서울특별시 양천구 목동서로 285,입시.검정 및 보습,보통교과,보습,20,20120907,20260329
노원구,학원,은수희RAD발레학원,서울특별시 노원구 노원로 547,예능(대),예능(중),무용,80,20120911,20250928
영등포구,교습소,백조음악교습소,서울특별시 영등포구 국제금융로 78,예능(대),예능(중),,23,20120912,20231018
성북구,교습소,볼트미술교습소,서울특별시 성북구 보국문로16길 74-1,예능(대),예능(중),초급미술(주1회),72,20120306,20231018
강남구,학원,노바(NOVA)수학학원,서울특별시 강남구 개포로 615,입시.검정 및 보습,보통교과,"보습,",47,20120911,20231018
강남구,교습소,극수학교습소,서울특별시 강남구 선릉로 320,입시.검정 및 보습,보통교과,수학1,75,20120907,20260802
강북구,학원,무스뮤직실용음악학원,서울특별시 강북구 노해로 101,예능(대),예능(중),음악,828,20120911,20250928
강북구,학원,GnB영어수유보습학원,서울특별시 강북구 노해로7길 34,입시.검정 및 보습,보통교과,보습,468,20120912,20260405
성북구,학원,티엘아이[T.L.I]영어학원,서울특별시 성북구 보국문로 21,입시.검정 및 보습,보통교과,"보습,",204,20120913,20231018
동작구,교습소,뮤직트리음악교습소,서울특별시 동작구 사당로22길 25,예능(대),예능(중),바이엘1,70,20120906,20250720
강동구,학원,강동클라우드미술학원,서울특별시 강동구 양재대로 1595,예능(대),예능(중),미술,91,20120914,20260329
강서구,교습소,미아넷영어교습소,서울특별시 강서구 강서로16길 88,입시.검정 및 보습,보통교과,초등영어1,12,20120910,20240908
노원구,학원,용수학과학학원,서울특별시 노원구 한글비석로 263,입시.검정 및 보습,보통교과,보습,0,20120917,20260607
마포구,학원,아르테미스학원,서울특별시 마포구 양화로15길 17,예능(대),예능(중),"미술,",80,20120911,20250629
강동구,학원,차오름영수전문학원,서울특별시 강동구 구천면로 429-11,입시.검정 및 보습,보통교과,"보습,",40,20120917,20231018
구로구,학원,심해하이츠수학전문학원,서울특별시 구로구 천왕로 36,입시.검정 및 보습,보통교과,보습,258,20120914,20251123
노원구,학원,눈높이러닝센터수암학원,서울특별시 노원구 중계로12길 6,입시.검정 및 보습,보통교과,보습,780,20120920,20260426
강동구,학원,행복한피아니스트음악학원,서울특별시 강동구 고덕로 140,예능(대),예능(중),음악,100,20120919,20260719
관악구,교습소,그림꿈미술교습소,서울특별시 관악구 신림로26길 13,예능(대),예능(중),일반미술,8,20120831,20231018
송파구,학원,마인츠음악학원,서울특별시 송파구 석촌호수로 61,예능(대),예능(중),음악,330,20120921,20260621
강남구,학원,펨토스에듀학원,서울특별시 강남구 역삼로 552,입시.검정 및 보습,보통교과,"보습,",75,20120920,20251214
은평구,학원,퍼스트지력학원,서울특별시 은평구 응암로 302-1,입시.검정 및 보습,보통교과,보습,142,20120924,20260201
영등포구,교습소,모모미술교습소,서울특별시 영등포구 선유서로21길 15,예능(대),예능(중),일반1(60분*주5회),18,20120925,20231029
영등포구,교습소,혜윰수학교습소,서울특별시 영등포구 선유로43가길 24,입시.검정 및 보습,보통교과,수학(초등1~2학년)(일66분*주3회*4.2주),15,20120925,20231018
강남구,학원,라하잉글리시강남개포직영학원,서울특별시 강남구 개포로 615,입시.검정 및 보습,보통교과,보습,224,20120925,20250330
강남구,학원,리드101대치영어학원,서울특별시 강남구 도곡로 531,입시.검정 및 보습,보통교과,보습,1000,20120920,20250330
양천구,교습소,예원뮤직아카데미음악교습소,서울특별시 양천구 목동동로 130,예능(대),,바이올린A,15,20120921,20231018
서대문구,학원,정통학원,서울특별시 서대문구 증가로 191,입시.검정 및 보습,보통교과,보습,140,20120927,20260802
영등포구,학원,오르다보습학원,서울특별시 영등포구 도림로 190,입시.검정 및 보습,보통교과,보습,105,20120927,20250126
서초구,교습소,크레용미술교습소,서울특별시 서초구 청두곶3길 12,예능(대),예능(중),미술(유치초등),20,20091005,20231018
도봉구,학원,중앙에이플러스(A+)학원,서울특별시 도봉구 삼양로 550,입시.검정 및 보습,보통교과,"보습,보습?논술,",91,20120928,20231018
서초구,학원,인투(in2)학원,서울특별시 서초구 서초중앙로24길 7,국제화,국제,"통역(성인),",120,20120928,20231018
은평구,학원,앤지스커티지영어학원,서울특별시 은평구 진관1로 55,입시.검정 및 보습,보통교과,"보습,",240,20120926,20250330
노원구,학원,노원-한국아파트경리전문학원,서울특별시 노원구 상계로3길 9,직업기술,경영?사무관리,경리,0,20121002,20260426
양천구,학원,반트과학전문학원,서울특별시 양천구 목동동로 385,입시.검정 및 보습,보통교과,보습,120,20120926,20250615
동대문구,학원,주은음악학원,서울특별시 동대문구 사가정로17길 15,예능(대),예능(중),음악,114,20120928,20260201
성동구,교습소,높은음자리피아노교습소,서울특별시 성동구 금호산길 57,예능(대),예능(중),기초반,9,20121002,20260607
성동구,교습소,울림음악교습소,서울특별시 성동구 금호로 105,예능(대),예능(중),입시피아노1,28,20121004,20260719
광진구,학원,비엠에스(BMS)수학보습학원,서울특별시 광진구 용마산로 46,입시.검정 및 보습,보통교과,보습,0,20120928,20251214
양천구,학원,하이필학원,서울특별시 양천구 등촌로 190,입시.검정 및 보습,보통교과,보습,130,20120918,20260705
강동구,교습소,이젠수학알지오매쓰(RGOMATH)수학교습소,서울특별시 강동구 양재대로96길 79,입시.검정 및 보습,보통교과,초등수학1(주3회70분),30,20121005,20231018
노원구,교습소,클라비어음악교습소,서울특별시 노원구 중계로14나길 25,예능(대),예능(중),바이엘,25,20121005,20231018
송파구,교습소,거여1뮤엠영어교습소,서울특별시 송파구 양산로 14,입시.검정 및 보습,보통교과,"초등영어(주5회,회50분)",72,20121009,20231018
서초구,학원,유스발레컨서바토리학원,서울특별시 서초구 반포대로14길 29,예능(대),예능(중),무용,80,20121008,20251214
서초구,교습소,국어자신감국어교습소,서울특별시 서초구 신반포로 213,입시.검정 및 보습,보통교과,국어8,9,20121005,20260329
용산구,학원,윤선생영어숲티클래스금양학원,서울특별시 용산구 효창원로 136,입시.검정 및 보습,보통교과,보습,165,20121011,20260705
동작구,교습소,그로잉트리영어교습소,서울특별시 동작구 만양로 26,국제화,외국어,영어1,18,20121009,20231018
중구,교습소,e해법수학교습소,서울특별시 중구 퇴계로90길 74,입시.검정 및 보습,보통교과,,18,20121011,20260201
강동구,교습소,바른셈수학교습소,서울특별시 강동구 상암로63길 26,입시.검정 및 보습,보통교과,"초등수학(주2회,회75분)",54,20121011,20231018
송파구,학원,혜람학원,서울특별시 송파구 송이로15길 14,입시.검정 및 보습,보통교과,,27,20121012,20260802
광진구,학원,밸런스뮤직실용음악학원,서울특별시 광진구 천호대로 553,기예(대),기예(중),실용음악(성악),540,20121015,20250413
서대문구,학원,고입대입수시전문학원,서울특별시 서대문구 가좌로 103,입시.검정 및 보습,보통교과,"보습,",644,20121008,20231018
노원구,교습소,애플트리영어교습소,서울특별시 노원구 동일로230길 32,입시.검정 및 보습,보통교과,초등기초영어,25,20121012,20231018
은평구,학원,디자인상상미술학원,서울특별시 은평구 연서로 191-1,예능(대),예능(중),"미술,",60,20121012,20231018
강남구,학원,스피치버블학원,서울특별시 강남구 삼성로58길 29,기타(대),기타(중),화술,90,20121008,20250126
강남구,학원,사이버제이엘에스원격학원,서울특별시 강남구 영동대로 227,국제화,외국어,실용외국어(유아/초?중?고),228,20121009,20260201
강남구,교습소,별나무미술교습소,서울특별시 강남구 압구정로29길 68,예능(대),예능(중),,7,20121011,20260607
송파구,학원,프리미어로고스학원,서울특별시 송파구 백제고분로27길 40,입시.검정 및 보습,보통교과,보습,570,20121017,20260607
강남구,학원,지스트수학전문학원,서울특별시 강남구 남부순환로363길 12-53,입시.검정 및 보습,보통교과,보습,30,20121016,20260614
은평구,학원,지투학원,서울특별시 은평구 역말로 8,입시.검정 및 보습,보통교과,보습,90,20121019,20241215
강동구,교습소,모차르트의아이들음악교습소,서울특별시 강동구 아리수로93길 40,예능(대),예능(중),아동(주5회60분),10,20121019,20231018
서초구,교습소,더블유매쓰(W-math)수학교습소,서울특별시 서초구 사임당로 151,입시.검정 및 보습,보통교과,수학(중1),16,20121017,20231018
동작구,교습소,휘음악교습소,서울특별시 동작구 상도로 346-1,예능(대),예능(중),초등피아노1,42,20121017,20231018
서초구,학원,지메스학원,서울특별시 서초구 언남길 43,입시.검정 및 보습,보통교과,"보습,",350,20121022,20260614
영등포구,학원,드림스온에듀원격학원,서울특별시 영등포구 선유동2로 13,입시.검정 및 보습,보통교과,"보습,",3500,20121022,20250126
노원구,학원,러셀중계학원,서울특별시 노원구 한글비석로 242,종합(대),,"보습?논술,진학상담지도",7660,20121018,20260809
마포구,교습소,에드나인음악교습소,서울특별시 마포구 월드컵로 104,예능(대),예능(중),피아노초급,21,20121024,20250112
동대문구,학원,페디아플러스장안학원,서울특별시 동대문구 장안벚꽃로 107,입시.검정 및 보습,보통교과,보습,108,20121019,20250112
노원구,학원,올바른학원,서울특별시 노원구 한글비석로 227,입시.검정 및 보습,보통교과,보습,104,20121025,20250420
송파구,학원,키즈스피치마루지본점학원,서울특별시 송파구 올림픽로 119,기타(대),기타(중),웅변,195,20121026,20260426
동작구,학원,뮤엠영어대방학원,서울특별시 동작구 대방동27길 111,입시.검정 및 보습,보통교과,보습,210,20121029,20250727
강남구,학원,영독대치캠퍼스어학원,서울특별시 강남구 선릉로4길 5,국제화,외국어,실용외국어(유아/초?중?고),474,20121025,20250615
강남구,교습소,일원미술교습소,서울특별시 강남구 개포로124길 17,예능(대),예능(중),아동미술,4,20121025,20260607
강남구,학원,미래의학원,서울특별시 강남구 삼성로 350-5,종합(대),,"보습?논술,진학상담지도",847,20121026,20260712
동작구,학원,문성로봇학원,서울특별시 동작구 상도로11길 8,기타(대),기타(중),"로봇,",40,19920811,20260719
양천구,학원,목동프라미스어학원,서울특별시 양천구 목동서로 291,국제화,외국어,실용외국어(유아/초?중?고),267,20121030,20250914
노원구,교습소,아이러브음악교습소,서울특별시 노원구 노원로 421,예능(대),예능(중),초급 피아노,15,20121030,20260201
노원구,교습소,모네논술국어교습소,서울특별시 노원구 동일로213길 78,입시.검정 및 보습,보통교과,초등단과논술1,30,20121030,20231018
은평구,학원,테라에듀학원,서울특별시 은평구 진관2로 29-21,입시.검정 및 보습,보통교과,보습,280,20121031,20260607
중구,교습소,하이베르피아노교습소,서울특별시 중구 퇴계로90길 74,예능(대),예능(중),바이엘,25,20121101,20260405
중구,교습소,와이엠수학교습소,서울특별시 중구 퇴계로86길 100,입시.검정 및 보습,보통교과,초등수학(1~2),72,20121101,20241215
성북구,학원,눈높이러닝센터종암학원,서울특별시 성북구 종암로 120,입시.검정 및 보습,보통교과,보습?논술,292,20121031,20260607
양천구,학원,최상아카데미학원,서울특별시 양천구 신목로 84,입시.검정 및 보습,보통교과,보습,80,20121023,20240324
관악구,학원,네오진명보습학원,서울특별시 관악구 남부순환로 1796,입시.검정 및 보습,보통교과,"보습,",3198,20120809,20231018
도봉구,학원,아영음악학원,서울특별시 도봉구 도당로 46,예능(대),예능(중),,100,20121101,20240128
송파구,학원,잠실스즈키음악학원,서울특별시 송파구 석촌호수로 61,예능(대),예능(중),,30,20121105,20231018
도봉구,교습소,신화해법영어교습소,서울특별시 도봉구 우이천로4라길 10,입시.검정 및 보습,보통교과,,18,20121101,20250608
영등포구,학원,아뜰리에뷰티아카데미미용학원,서울특별시 영등포구 영중로 46,직업기술,산업응용기술,이?미용,1345,20121102,20250727
구로구,학원,연세이룸학원,서울특별시 구로구 고척로6길 63,입시.검정 및 보습,보통교과,보습,460,20121105,20260201
관악구,학원,브레멘음악학원,서울특별시 관악구 낙성대로 24-1,예능(대),예능(중),"음악,",584,20121018,20231018
송파구,학원,바이엠(by.M)실용음악학원,서울특별시 송파구 송파대로44길 4,기예(대),기예(중),"실용음악(성악),",90,20121106,20231018
성북구,교습소,우리아이서재민들레논술교습소,서울특별시 성북구 동소문로 248,입시.검정 및 보습,보통교과,"논술(초등1,2)",12,20121106,20240225
성북구,교습소,민들레역사교습소,서울특별시 성북구 동소문로 248,입시.검정 및 보습,보통교과,역사(초중등),2,20121106,20231018
광진구,학원,블루버드아트미술학원,서울특별시 광진구 능동로6길 16,예능(대),예능(중),미술,66,20121108,20251214
영등포구,학원,신성정보통신학원,서울특별시 영등포구 경인로 706,직업기술,산업기반기술,통신,1022,19990708,20260308
서초구,학원,메가스터디원격학원,서울특별시 서초구 효령로 321,종합(대),,보습?논술,9999,20121106,20260426
서초구,학원,엠베스트원격학원,서울특별시 서초구 효령로 321,종합(대),,"보습,보습?논술",0,20121106,20260607
송파구,학원,스프링아이유니영어보습학원,서울특별시 송파구 올림픽로35길 10,입시.검정 및 보습,보통교과,"보습,",120,20121108,20231018
강동구,교습소,시드니영어교습소,서울특별시 강동구 양재대로121길 32,입시.검정 및 보습,보통교과,"고등영어(4.2주)(주3회,회130분)",8,20121108,20250803
영등포구,학원,맑은소리스피치학원,서울특별시 영등포구 양평로 59,기예(대),기예(중),화술,33,20121108,20240317
강남구,학원,정현영어학원,서울특별시 강남구 도곡로 405,입시.검정 및 보습,보통교과,보습?논술,40,20121107,20260802
관악구,교습소,인헌한우리독서토론논술교습소,서울특별시 관악구 낙성대역길 41,입시.검정 및 보습,보통교과,초등논술1,54,20121102,20260719
동작구,교습소,피엠티수학교습소,서울특별시 동작구 만양로 26,입시.검정 및 보습,보통교과,초1수학,36,20121102,20260719
관악구,학원,에임서울대입구관학원,서울특별시 관악구 봉천로 455,입시.검정 및 보습,보통교과,보습,237,20121108,20240908
마포구,학원,에스오에스학원,서울특별시 마포구 삼개로 28,입시.검정 및 보습,보통교과,보습?논술,47,20121107,20251214
도봉구,교습소,미래엔영어스카이방학영어교습소,서울특별시 도봉구 방학로 172,입시.검정 및 보습,보통교과,영어 중등 A,12,20121112,20260802
노원구,학원,중계킴스영어학원,서울특별시 노원구 한글비석로 264,입시.검정 및 보습,보통교과,보습?논술,0,20121109,20250518
강북구,교습소,곽선생영어교습소,서울특별시 강북구 솔샘로 184,입시.검정 및 보습,보통교과,,18,20121109,20231018
성동구,교습소,마스터영어교습소,서울특별시 성동구 금호산8길 14,입시.검정 및 보습,보통교과,고등영어2,35,20121113,20250713
송파구,학원,셈이깊은수학학원,서울특별시 송파구 올림픽로 145,입시.검정 및 보습,보통교과,"보습,",320,20121113,20231018
성북구,학원,페르마학원,서울특별시 성북구 동소문로 43,입시.검정 및 보습,보통교과,보습,486,20121108,20250907
서대문구,학원,애스크영어학원,서울특별시 서대문구 통일로37길 22,입시.검정 및 보습,보통교과,"보습,",30,20121112,20260315
금천구,학원,인스티브이금융보험학원,서울특별시 금천구 서부샛길 606,종합(대),,"보험,",3420,20050825,20231018
양천구,교습소,미키박영어교습소,서울특별시 양천구 목동서로 57,입시.검정 및 보습,보통교과,영어(초),9,20121031,20231018
용산구,학원,대성엔학원(대성N학원),서울특별시 용산구 두텁바위로 59-1,입시.검정 및 보습,보통교과,보습,55,20121115,20260607
노원구,교습소,지혜의숲국어논술교습소,서울특별시 노원구 중계로 225,입시.검정 및 보습,보통교과,초등 중등 논술,6,20121115,20260426
성북구,학원,플레이(PLAY)연기학원,서울특별시 성북구 동소문로20길 40,기타(대),기타(중),"연극,",110,20121115,20231018
강남구,학원,그루샘수학보습학원,서울특별시 강남구 도곡로 532,입시.검정 및 보습,보통교과,보습?논술,180,20121112,20260712
성북구,학원,장재원수학학원,서울특별시 성북구 성북로2길 32,입시.검정 및 보습,보통교과,,276,20121115,20241215
관악구,학원,대림간호학원,서울특별시 관악구 남부순환로 1668,직업기술,간호보조기술,간호조무사,186,20011227,20260802
양천구,교습소,강한영어교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,고등영어,8,20121107,20231018
양천구,교습소,탁이수학교습소,서울특별시 양천구 목동서로 349,입시.검정 및 보습,보통교과,,30,20121114,20231210
양천구,학원,프로세스논술학원,서울특별시 양천구 목동서로 67,입시.검정 및 보습,보통교과,보습?논술,510,20121102,20260405
종로구,교습소,봄날의피아노교습소,서울특별시 종로구 필운대로 110-1,예능(대),예능(중),피아노 A(고급),15,20121119,20260201
서대문구,학원,연수소학원,서울특별시 서대문구 통일로 157,입시.검정 및 보습,보통교과,"보습,",150,20121120,20241006
노원구,교습소,주선생수학캠프수학교습소,서울특별시 노원구 한글비석로 474,입시.검정 및 보습,보통교과,초등수학1,15,20121120,20231018
구로구,교습소,태영미래영어교습소,서울특별시 구로구 새말로 93,입시.검정 및 보습,보통교과,,24,20121119,20231018
구로구,학원,천왕미용학원,서울특별시 구로구 오리로 1154-7,직업기술,산업응용기술,이?미용,71,20121119,20250601
강남구,학원,에이비씨(ABC)항공승무원학원,서울특별시 강남구 논현로 416,기타(대),기타(중),항공승무원,214,20130917,20260802
강동구,학원,영어프렌드원격교습학원,서울특별시 강동구 고덕로 47,기타(대),기타(중),"기타(소),",40,20121122,20231018
강남구,학원,에이매쓰학원,서울특별시 강남구 언주로30길 10,입시.검정 및 보습,보통교과,보습,12,20121119,20241006
은평구,교습소,베토벤음악교습소,서울특별시 은평구 통일로88길 12,예능(대),예능(중),피아노(초급),48,20121122,20250622
강북구,교습소,애플트리영어교습소,서울특별시 강북구 도봉로34길 39,입시.검정 및 보습,보통교과,초등영어,32,20121126,20250112
노원구,교습소,지유국어교습소,서울특별시 노원구 한글비석로 242,입시.검정 및 보습,보통교과,중등국어,8,20121128,20260405
강북구,교습소,수학공간수학교습소,서울특별시 강북구 삼각산로 139,입시.검정 및 보습,보통교과,초등수학,16,20121122,20231018
노원구,학원,미라정영어학원,서울특별시 노원구 중계로 218,입시.검정 및 보습,보통교과,보습,16,20121129,20250831
강남구,교습소,글과문장논술교습소,서울특별시 강남구 선릉로130길 20,입시.검정 및 보습,보통교과,,24,20121127,20231018
마포구,학원,톰슨에듀학원,서울특별시 마포구 고산길 12,인문사회(대),인문사회(중),경영,825,20121126,20240331
은평구,학원,은평구연신내듀벅실용음악학원,서울특별시 은평구 연서로 214,기예(대),기예(중),,19,20121129,20231018
양천구,교습소,실력향상수학교습소,서울특별시 양천구 화곡로3길 42,입시.검정 및 보습,보통교과,"초등1,2",30,20121126,20231018
양천구,교습소,목동푸른피아노교습소,서울특별시 양천구 목동동로 100,예능(대),예능(중),피아노초급,20,20121127,20241215
강남구,학원,센텀수학학원,서울특별시 강남구 역삼로64길 26,입시.검정 및 보습,보통교과,"보습,",60,20121123,20260614
송파구,교습소,상상그림터미술교습소,서울특별시 송파구 올림픽로12길 58,예능(대),예능(중),"아동(주1회,100분)",12,20121203,20231018
동대문구,학원,아사히일본어학원,서울특별시 동대문구 천호대로 305,국제화,국제,통역(성인),79,20121203,20240707
노원구,학원,승리어학원,서울특별시 노원구 한글비석로 227,종합(대),,"보습,실용외국어(유아/초?중?고),진학상담지도",0,20121130,20260802
중랑구,교습소,뮤엠신내영어교습소,서울특별시 중랑구 봉화산로56길 120,입시.검정 및 보습,보통교과,white,21,20121130,20250309
영등포구,교습소,선유뮤엠영어교습소,서울특별시 영등포구 양평로24길 9,입시.검정 및 보습,보통교과,초등영어1(60분*주4회),30,20121203,20231018
강남구,학원,ANC크루팩토리승무원학원,서울특별시 강남구 강남대로 584,기타(대),기타(중),항공승무원,450,20121204,20260607
강남구,학원,바로새김학원,서울특별시 강남구 삼성로 331,입시.검정 및 보습,보통교과,,201,20121120,20231018
광진구,학원,위너스영어학원,서울특별시 광진구 군자로 84,입시.검정 및 보습,보통교과,보습,140,20121205,20260329
양천구,학원,바닐라영어학원,서울특별시 양천구 목동동로8길 25,입시.검정 및 보습,보통교과,"보습,",65,20121130,20231018
영등포구,학원,씨엔에스(CNS)피부미용학원,서울특별시 영등포구 대림로 170,직업기술,산업응용기술,"이?미용,",100,20121204,20231029
성동구,학원,비비드팡미술학원,서울특별시 성동구 행당로 84,예능(대),예능(중),미술,48,20121205,20250615
은평구,학원,키즈코어학원,서울특별시 은평구 연서로 518,국제화,외국어,"실용외국어(유아/초?중?고),",36,20121206,20240616
송파구,학원,삼성영어송파직영보습학원,서울특별시 송파구 백제고분로42길 8,입시.검정 및 보습,보통교과,"보습,",250,20121206,20251214
종로구,학원,이탑영어학원,서울특별시 종로구 평창12길 3,입시.검정 및 보습,보통교과,,32,20121205,20241215
종로구,학원,최상아카데미학원,서울특별시 종로구 자하문로 312,입시.검정 및 보습,보통교과,"보습,",20,20121205,20241215
노원구,교습소,이다(IDA)영어교습소,서울특별시 노원구 한글비석로 232,입시.검정 및 보습,보통교과,중등영어1,16,20121206,20240317
동작구,학원,지앤비남성보습학원,서울특별시 동작구 사당로13길 31,입시.검정 및 보습,보통교과,보습,450,20121123,20241215
동작구,학원,고운소리예원음악학원,서울특별시 동작구 만양로 84,예능(대),예능(중),"음악,",160,20121130,20231018
서초구,학원,달에서온토끼학원,서울특별시 서초구 서초중앙로 95,입시.검정 및 보습,보통교과,"보습?논술,",72,20121206,20260607
강남구,학원,김현정수학3관학원,서울특별시 강남구 삼성로57길 5,입시.검정 및 보습,보통교과,보습?논술,105,20121206,20260607
마포구,학원,에센티아영어학원,서울특별시 마포구 월드컵로 125,국제화,외국어,실용외국어(유아/초?중?고),86,20120816,20240707
영등포구,교습소,진해법수학교습소,서울특별시 영등포구 문래로4길 4,입시.검정 및 보습,보통교과,초등수학(일50분*주5회*4.2주),15,20121211,20231018
성북구,교습소,이화피아노음악교습소,서울특별시 성북구 삼선교로16길 35,예능(대),예능(중),피아노초급바이엘1,32,20121211,20240324
구로구,학원,교육미래형설학원,서울특별시 구로구 구로중앙로18길 54,입시.검정 및 보습,보통교과,"보습,",135,20121212,20231119
송파구,학원,청어람수학원다빈치3관학원,서울특별시 송파구 양재대로71길 2-7,입시.검정 및 보습,보통교과,보습,80,20121212,20260215
구로구,학원,수학열매학원,서울특별시 구로구 개봉로16길 26,입시.검정 및 보습,보통교과,보습,104,20121212,20260705
강북구,학원,유투엠학원,서울특별시 강북구 삼양로27길 35-21,입시.검정 및 보습,보통교과,보습?논술,268,20121207,20260802
강동구,학원,서울아카데미별관학원,서울특별시 강동구 동남로71길 20-9,종합(대),보통교과,보습,326,20121213,20260426
강남구,학원,매경케이알피엠에듀센터학원,서울특별시 강남구 테헤란로70길 16,직업기술,경영?사무관리,"부동산,",160,20121210,20251005
서대문구,교습소,정수샘수학교습소,서울특별시 서대문구 홍은중앙로 100-12,입시.검정 및 보습,보통교과,중등수학,24,20121212,20240331
서대문구,교습소,실력수학교습소,서울특별시 서대문구 통일로 363,입시.검정 및 보습,보통교과,초등수학,30,20121214,20231018
강남구,학원,이챕터스도곡학원,서울특별시 강남구 선릉로 225,입시.검정 및 보습,보통교과,보습,100,20121210,20250601
강남구,학원,넥스트엠학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,보통교과,보습?논술,112,20121210,20260201
강남구,학원,페디아플러스대치학원,서울특별시 강남구 삼성로 212,입시.검정 및 보습,보통교과,보습,70,20121212,20251123
성북구,교습소,래미안더샵음악교습소,서울특별시 성북구 오패산로 84,예능(대),예능(중),피아노 초급,20,20121213,20250209
성북구,학원,예음악학원,서울특별시 성북구 성북로4길 52,예능(대),예능(중),"음악,",180,20121213,20231018
노원구,교습소,셀파독서논술교습소,서울특별시 노원구 공릉로34길 62,입시.검정 및 보습,보통교과,초등,14,20121210,20231018
도봉구,학원,재능스스로러닝센터쌍문탑학원,서울특별시 도봉구 노해로46길 25,입시.검정 및 보습,보통교과,,12,20121210,20250525
노원구,학원,학림3관학원,서울특별시 노원구 한글비석로 250,입시.검정 및 보습,보통교과,보습,0,20121210,20260208
양천구,교습소,목동아름드리미술교습소,서울특별시 양천구 목동중앙남로 100,예능(대),예능(중),,7,20121214,20260705
양천구,교습소,매쓰아카데미수학교습소,서울특별시 양천구 목동남로4길 6-23,입시.검정 및 보습,보통교과,초등수학,12,20121214,20260712
중랑구,학원,글로벌시그마학원,서울특별시 중랑구 신내로 225,종합(대),,"보습?논술,진학지도",0,20121214,20260607
양천구,학원,아츠앤아크무용학원,서울특별시 양천구 목동중앙본로 50,예능(대),예능(중),"무용,",10,20121218,20231018
영등포구,교습소,아름다운바이올린교습소,서울특별시 영등포구 국제금융로 112,예능(대),예능(중),바이올린(초급)65분*주2회,24,20121217,20231018
은평구,교습소,티앤씨수학교습소,서울특별시 은평구 통일로 796,입시.검정 및 보습,보통교과,,20,20121214,20231018
강남구,교습소,만두쌤과특별한미술교습소,서울특별시 강남구 광평로10길 6,예능(대),예능(중),미술(일반)1,5,20121217,20260329
송파구,학원,이은재1관어학학원,서울특별시 송파구 위례성대로 180,국제화,외국어,실용외국어(유아/초?중?고),260,20121218,20260614
