행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
강남구,학원,원솔루션(onesolution)학원,서울특별시 강남구 역삼로 546,입시.검정 및 보습,보통교과,보습?논술,400,20260309,20260809
용산구,학원,가우포토학원,서울특별시 용산구 원효로27길 13,직업기술,산업응용기술,,79,20241230,20250629
강남구,학원,시대인재원격학원,서울특별시 강남구 삼성로61길 8,입시.검정 및 보습,보통교과,보습?논술,0,20170927,20260628
성동구,학원,서울방송스피치아카데미학원,서울특별시 성동구 왕십리로 318,기예(대),,,0,20241230,20250112
동대문구,학원,언어의미래중고등국어전문장안관학원,서울특별시 동대문구 장한로28가길 45,입시.검정 및 보습,보통교과,보습?논술,0,20241230,20260426
서초구,학원,김앤최잘하는수학학원,서울특별시 서초구 남부순환로339길 72,입시.검정 및 보습,보통교과,보습,162,20241230,20250824
강남구,학원,대치에듀학원,서울특별시 강남구 도곡로63길 34,입시.검정 및 보습,보통교과,보습?논술,288,20241230,20260607
강남구,교습소,수매쓰(soo math)수학교습소,서울특별시 강남구 논현로51길 11,입시.검정 및 보습,보통교과,수학1,0,20241230,20250803
강남구,학원,대치동지략원격학원,서울특별시 강남구 도곡로73길 13,종합(대),,진학상담지도,0,20241230,20250406
관악구,학원,교보보습학원,서울특별시 관악구 남부순환로 1843,입시.검정 및 보습,,,468,20241231,20260201
양천구,교습소,지쌤수학교습소,서울특별시 양천구 목동서로 57,입시.검정 및 보습,보통교과,고등수학,0,20241230,20250518
양천구,교습소,목동탑밸류영어교습소,서울특별시 양천구 중앙로32길 61,입시.검정 및 보습,보통교과,초등영어1,0,20241230,20260201
양천구,교습소,뮤엠영어양화초점영어교습소,서울특별시 양천구 목동중앙북로16길 50,입시.검정 및 보습,,,0,20241230,20250112
양천구,교습소,라하잉글리시목동하나프라자영어교습소,서울특별시 양천구 목동서로 133-2,입시.검정 및 보습,,,0,20241230,20250112
강남구,학원,청진학원,서울특별시 강남구 논현로6길 13,입시.검정 및 보습,,,284,20241230,20250112
양천구,학원,중등1관리뉴학원,서울특별시 양천구 목동동로 401,입시.검정 및 보습,보통교과,보습,0,20241231,20260426
양천구,학원,중등2관리뉴학원,서울특별시 양천구 목동동로 401,입시.검정 및 보습,보통교과,보습,0,20241231,20260426
양천구,학원,정쌤리딩수학영어랑국어랑학원,서울특별시 양천구 중앙로36길 15,입시.검정 및 보습,보통교과,보습?논술,0,20241231,20260607
마포구,학원,인생의보람수학과학전문마포2관학원,서울특별시 마포구 서강대길 11,입시.검정 및 보습,보통교과,보습,304,20241230,20260802
강동구,학원,미뉴엣음악학원,서울특별시 강동구 양재대로 1360,예능(대),,,410,20241231,20250112
강남구,교습소,책읽기와글쓰기리딩엠역삼독서논술교습소,서울특별시 강남구 역삼로52길 14,입시.검정 및 보습,,,0,20241231,20250309
강남구,학원,비즈모임온라인원격학원,서울특별시 강남구 선릉로 428,인문사회(대),,,0,20241231,20260208
강남구,학원,닥공독서실,서울특별시 강남구 삼성로 315,독서실,,,151,20241231,20250112
중랑구,교습소,새봄음악교습소,서울특별시 중랑구 용마산로 670,예능(대),,,0,20250102,20250112
성북구,학원,크레센도수학학원,서울특별시 성북구 동소문로 304,입시.검정 및 보습,,,172,20241231,20250112
금천구,학원,테일러아카데미학원,서울특별시 금천구 가산디지털1로 2,직업기술,산업기반기술,"건축,의복,",0,20160901,20250112
동작구,교습소,더쌤초등수학교습소,서울특별시 동작구 서달로 151,입시.검정 및 보습,보통교과,초등수학1,0,20250102,20260802
종로구,교습소,종로일본어교습소,서울특별시 종로구 종로 77,국제화,외국어,일본어,0,20250107,20250309
구로구,학원,퍼펙트수학학원,서울특별시 구로구 디지털로31길 90,입시.검정 및 보습,보통교과,보습,69,20250102,20250720
영등포구,학원,히포영어학원,서울특별시 영등포구 여의대방로 183-1,입시.검정 및 보습,보통교과,,0,20250102,20250831
강동구,학원,청어람수학원강동본원8관학원,서울특별시 강동구 동남로73길 31,입시.검정 및 보습,보통교과,보습,212,20250102,20260301
송파구,학원,칸관리형잠실독서실,서울특별시 송파구 삼전로 90,독서실,독서,"독서실,독서실(유아/초?중?고)",122,20250102,20250209
도봉구,교습소,고대리더스영어교습소,서울특별시 도봉구 해등로 190,입시.검정 및 보습,보통교과,초등영어,0,20250103,20250928
노원구,교습소,올림영어교습소,서울특별시 노원구 노원로22길 77,입시.검정 및 보습,보통교과,중등영어1,0,20250103,20260301
마포구,교습소,한우리독서토론논술마포성산논술교습소,서울특별시 마포구 월드컵북로 204,입시.검정 및 보습,,,0,20241231,20250112
강남구,학원,바뀜(Parkkim)보컬학원,서울특별시 강남구 학동로 163,기예(대),,,430,20241231,20250518
강남구,학원,바뀜(Parkkim)댄스학원,서울특별시 강남구 학동로 163,기예(대),,,364,20241231,20250518
양천구,학원,목동이화무용학원,서울특별시 양천구 목동서로 285,예능(대),예능(중),,0,20250103,20260802
마포구,학원,전인한국어학원,서울특별시 마포구 백범로 134,입시.검정 및 보습,,,1424,20250103,20250601
마포구,학원,매시브마포수능관학원,서울특별시 마포구 대흥로 64,입시.검정 및 보습,,,426,20250103,20260201
마포구,학원,죠스마스터클래스학원,서울특별시 마포구 고산길 4,종합(대),,"경리,비서,항공승무원",0,20250103,20260607
서초구,교습소,아트크레오미술교습소,서울특별시 서초구 방배중앙로15길 36,예능(대),예능(중),미술,0,20250103,20260621
강남구,학원,공부력수학학원,서울특별시 강남구 선릉로 40,입시.검정 및 보습,,,0,20250103,20250112
서초구,학원,토피아어학원서초캠퍼스학원,서울특별시 서초구 동광로 19,국제화,,,0,20250103,20250112
금천구,교습소,한우리독서토론논술은행나무논술교습소,서울특별시 금천구 탑골로 5,입시.검정 및 보습,보통교과,"초등(논술,사회) (일120분*주1회*4.2주)",0,20250102,20250525
구로구,교습소,미래엔수학교습소,서울특별시 구로구 오류로 70,입시.검정 및 보습,보통교과,초등수학1(일60분*주1회*4.2주),0,20250102,20250112
구로구,교습소,해봄수학교습소,서울특별시 구로구 개봉로20길 158,입시.검정 및 보습,보통교과,초등수학A(일60분*주3회*4.2주),0,20250103,20250223
관악구,교습소,조에피아노음악교습소,서울특별시 관악구 은천로 66,예능(대),,,0,20250106,20250112
은평구,교습소,태인수학교습소,서울특별시 은평구 갈현로7길 14,입시.검정 및 보습,,,0,20250106,20250112
강서구,학원,빅피쉬아트마곡교육원미술학원,서울특별시 강서구 방화대로 294,예능(대),,,0,20250106,20250112
양천구,학원,꾼사회학원,서울특별시 양천구 신목로 81,입시.검정 및 보습,보통교과,보습,73,20250106,20260201
영등포구,학원,수학을삼키다보라매관학원,서울특별시 영등포구 여의대방로 55,입시.검정 및 보습,,,0,20250106,20250330
양천구,학원,브레인놀이터매쓰앤플레이학원,서울특별시 양천구 신정이펜2로 20,입시.검정 및 보습,보통교과,보습,0,20250106,20260329
서초구,학원,제이제이미술학원,서울특별시 서초구 방배로 121,예능(대),예능(중),미술,48,20140304,20251005
용산구,학원,용산어썸기타학원,서울특별시 용산구 한강대로 258,기예(대),기예(중),실용음악(성악),70,20250109,20250112
강서구,교습소,마곡14단지점링키영어교습소,서울특별시 강서구 마곡중앙1로 26,국제화,외국어,영어기초A,0,20250106,20260809
관악구,학원,반짝이는클래스원격학원,서울특별시 관악구 신림로44가길 36,직업기술,,,0,20250107,20251214
동작구,학원,지스쿨서울5관학원,서울특별시 동작구 노량진로 156,인문사회(대),인문사회(중),성인고시,780,20250107,20260712
강서구,교습소,마곡엠스즈키음악교습소,서울특별시 강서구 마곡중앙1로 26,예능(대),예능(중),바이올린,0,20250107,20250309
강서구,교습소,한우리강서내발산독서논술교습소,서울특별시 강서구 강서로48길 33,입시.검정 및 보습,,,0,20250107,20250112
강남구,교습소,대치본(本)수학교습소,서울특별시 강남구 삼성로61길 10,입시.검정 및 보습,,,0,20250107,20250112
강남구,교습소,대치본(本)영어교습소,서울특별시 강남구 삼성로61길 10,입시.검정 및 보습,,,0,20250107,20250112
성북구,교습소,최고탑수학교습소,서울특별시 성북구 길음로 20,입시.검정 및 보습,,,0,20250107,20250406
강서구,학원,에토즈실용음악학원,서울특별시 강서구 강서로 391,예능(대),예능(중),음악,0,20250107,20250112
노원구,학원,(주)한국에어컨크리닝협회부속기술교육학원,서울특별시 노원구 동일로243길 49,직업기술,,,0,20250107,20250112
송파구,교습소,소소피아노교습소,서울특별시 송파구 동남로29길 8-10,예능(대),예능(중),"입시C(입시)(월12회, 회당70분)",0,20250116,20250713
송파구,학원,쏠라음악학원,서울특별시 송파구 백제고분로44길 5,예능(대),,,252,20250106,20250112
영등포구,교습소,진영어교습소,서울특별시 영등포구 국제금융로 78,입시.검정 및 보습,보통교과,초등A(일140분*주3회*4.2주),0,20250108,20250126
양천구,교습소,소요유에이아이아트영상교습소,서울특별시 양천구 목동서로 77,기타(대),,,0,20250107,20260201
송파구,교습소,책담글독서논술교습소,서울특별시 송파구 위례광장로 188,입시.검정 및 보습,,,0,20250108,20250608
서대문구,교습소,아현영재바둑교습소,서울특별시 서대문구 신촌로 231,기타(대),,,0,20250107,20250112
영등포구,학원,진수학학원,서울특별시 영등포구 국제금융로 78,입시.검정 및 보습,,,0,20250108,20250330
노원구,학원,이룸+컴퓨터학원,서울특별시 노원구 상계로 59,직업기술,컴퓨터,"컴퓨터(정보처리,통신기기,인터넷,소프트웨어)",0,20250108,20250629
동작구,학원,써니사이드영어학원,서울특별시 동작구 상도로55길 1,입시.검정 및 보습,보통교과,보습,216,20250108,20250330
강남구,교습소,도성최상위수학교습소,서울특별시 강남구 역삼로 306,입시.검정 및 보습,,,0,20250108,20250309
구로구,교습소,모노컴퓨터교습소,서울특별시 구로구 서해안로 2098,기타(대),기타(중),초등1(일100분*주1회*4.2주),0,20250108,20250330
금천구,교습소,수열수학교습소,서울특별시 금천구 금하로 755,입시.검정 및 보습,보통교과,고등수학1(일150분*주3회*4.2주),0,20250108,20250126
구로구,학원,헵시바홈케어분해?세척학원,서울특별시 구로구 오리로13길 64,직업기술,일반서비스,청소,0,20250107,20260315
영등포구,학원,최상학원,서울특별시 영등포구 가마산로69가길 11,입시.검정 및 보습,보통교과,보습,0,20250109,20260802
관악구,교습소,유티티영어교습소,서울특별시 관악구 낙성대역4길 3,국제화,,,0,20250109,20260712
강남구,교습소,끌올영어교습소,서울특별시 강남구 삼성로57길 40,입시.검정 및 보습,,,0,20250109,20250112
서초구,교습소,브리즈잉글리쉬스튜디오(Breeze English Studio)영어교습소,서울특별시 서초구 방배로42길 19,국제화,외국어,파닉스,0,20250109,20260705
서초구,교습소,방배와이수학교습소,서울특별시 서초구 동광로12가길 21,입시.검정 및 보습,보통교과,수학1,0,20250109,20260215
성북구,교습소,루체수학교습소,서울특별시 성북구 아리랑로 46-1,입시.검정 및 보습,,,0,20250108,20250406
노원구,교습소,지푸라기논술교습소,서울특별시 노원구 동일로245길 162,입시.검정 및 보습,보통교과,초등논술,0,20250110,20250209
강북구,교습소,윤슬음악교습소,서울특별시 강북구 솔샘로 167,예능(대),,,0,20250110,20260426
관악구,교습소,피크수학교습소,서울특별시 관악구 양녕로 43,입시.검정 및 보습,보통교과,초등수학 1,0,20250110,20260802
송파구,학원,송파청솔독서실,서울특별시 송파구 백제고분로 463,독서실,,,129,20250108,20250112
마포구,학원,진에듀영재관마포제2지점학원,서울특별시 마포구 대흥로 54,입시.검정 및 보습,,,228,20241231,20250406
서대문구,교습소,최고플러스수학교습소,서울특별시 서대문구 세검정로 94-1,입시.검정 및 보습,보통교과,초등수학,0,20250110,20250112
강남구,학원,세정대치관4층학원,서울특별시 강남구 삼성로63길 15-3,입시.검정 및 보습,보통교과,보습?논술,184,20250110,20260329
종로구,교습소,브라이트마인즈잉글리쉬영어교습소,서울특별시 종로구 통일로16길 8-3,입시.검정 및 보습,보통교과,초등영어A,0,20250106,20250601
강남구,학원,핀란드문해력연구소문해사고관대치개포학원,서울특별시 강남구 선릉로 40,입시.검정 및 보습,보통교과,보습,0,20250108,20260329
강동구,교습소,제이바이올린교습소,서울특별시 강동구 고덕로 133,예능(대),예능(중),"바이올린 초급(4.2주)(주3회, 회당75분)",0,20250107,20260719
용산구,학원,용산어썸보컬학원,서울특별시 용산구 한강대로 258,기예(대),,,0,20250109,20250413
강남구,교습소,힘수학교습소,서울특별시 강남구 광평로10길 15,입시.검정 및 보습,,,0,20250109,20260201
구로구,교습소,크리아트고척초점미술교습소,서울특별시 구로구 경서로3길 4,예능(대),,,0,20250108,20260607
중구,학원,더빌드업아카데미원격학원,서울특별시 중구 청계천로 100,종합(대),,직업상담,999,20250114,20250727
은평구,학원,이레수학학원,서울특별시 은평구 녹번로 6,입시.검정 및 보습,보통교과,보습,632,20250113,20250126
강남구,학원,더뉴에듀케이션학원,서울특별시 강남구 언주로 850,입시.검정 및 보습,보통교과,보습?논술,288,20250113,20250601
강남구,교습소,센스수학교습소,서울특별시 강남구 압구정로 134,입시.검정 및 보습,,,0,20250113,20250126
강동구,학원,양은영영어둔촌관학원,서울특별시 강동구 양재대로 1371,입시.검정 및 보습,보통교과,보습,146,20250113,20260208
강동구,학원,리드인아소비큐미르강일센터학원,서울특별시 강동구 아리수로93나길 38,입시.검정 및 보습,보통교과,보통교과,470,20250113,20250601
송파구,학원,송파청솔학원,서울특별시 송파구 백제고분로 463,입시.검정 및 보습,보통교과,보습,665,20250109,20260614
영등포구,교습소,권쌤영어교습소,서울특별시 영등포구 국제금융로 112,입시.검정 및 보습,보통교과,초등저학년(영어)(일120분*주4회*4.2주),0,20250113,20250330
영등포구,교습소,로사잉글리쉬영어교습소,서울특별시 영등포구 국제금융로 78,국제화,외국어,영어A(일60분*주2회*4.2주),0,20250113,20250126
송파구,교습소,수학은정스수학교습소,서울특별시 송파구 위례광장로 170,입시.검정 및 보습,,,0,20250113,20250608
송파구,교습소,링키영어송파래미안영어교습소,서울특별시 송파구 오금로32길 14,국제화,외국어,"실용영어입문(4주)(주2회, 회당100분)",0,20250113,20260607
성동구,학원,위패스원격학원,서울특별시 성동구 왕십리로8길 21-1,종합(대),경영?사무관리,,0,20250113,20260607
양천구,학원,낭만음악학원,서울특별시 양천구 오목로 154,예능(대),,,0,20250113,20250126
양천구,학원,비아이어학원,서울특별시 양천구 신목로 58-9,국제화,외국어,실용외국어(유아/초?중?고),0,20250114,20260201
영등포구,교습소,선선한글방독서논술교습소,서울특별시 영등포구 선유로9나길 12,입시.검정 및 보습,보통교과,초급독서지도 및 글짓기첨삭(일60분*주3회*4.2주),0,20250114,20250126
노원구,학원,소잉클래스원격학원,서울특별시 노원구 한글비석로52길 14,직업기술,산업기반기술,의복,0,20250114,20250713
양천구,학원,채움수학학원,서울특별시 양천구 목동서로 77,입시.검정 및 보습,,,0,20250114,20250126
성북구,교습소,뉴베리영어독서영어교습소,서울특별시 성북구 숭인로 50,입시.검정 및 보습,,,0,20250114,20250406
강북구,교습소,스마트해법수학강북해링턴수학교습소,서울특별시 강북구 오현로 45,입시.검정 및 보습,,,0,20250115,20250330
구로구,학원,해성에듀학원,서울특별시 구로구 오리로 1265,입시.검정 및 보습,보통교과,보습,0,20250115,20250330
서대문구,교습소,홍제한우리독서토론논술교습소,서울특별시 서대문구 세무서2길 42,입시.검정 및 보습,보통교과,초등논술(특강),0,20250115,20260405
서대문구,학원,라임잉글리쉬학원,서울특별시 서대문구 가재울미래로 15,입시.검정 및 보습,,,375,20250115,20250126
구로구,교습소,책통클럽공필왕독서논술교습소,서울특별시 구로구 중앙로15길 61,입시.검정 및 보습,보통교과,"(독서논술)정독논술(초등,중등)(일60분*주2회*4주)",0,20250114,20250126
구로구,교습소,리딩펀영어교습소,서울특별시 구로구 개봉로16가길 10-5,입시.검정 및 보습,보통교과,초등영어A(일95분*주3회*4.2주),0,20250114,20250126
강남구,학원,클라라에듀학원,서울특별시 강남구 압구정로18길 8,입시.검정 및 보습,보통교과,보습?논술,0,20250114,20250126
강남구,교습소,문경희영어교습소,서울특별시 강남구 삼성로 155,입시.검정 및 보습,,,0,20250113,20250126
송파구,교습소,삼성영어셀레나위례솔영어교습소,서울특별시 송파구 위례송파로 123,국제화,,,0,20250115,20250126
양천구,교습소,링키영어목동센트럴아이파크위브점영어교습소,서울특별시 양천구 남부순환로83길 17,국제화,,,0,20250115,20250209
광진구,교습소,일공구오국어교습소,서울특별시 광진구 아차산로 464,입시.검정 및 보습,,,0,20250115,20260607
양천구,학원,배은주과학전문학원,서울특별시 양천구 신목로 38,입시.검정 및 보습,,,0,20250116,20250126
송파구,교습소,매쓰해수학교습소,서울특별시 송파구 가락로 71,입시.검정 및 보습,,,0,20250116,20260802
송파구,교습소,올마이티잉글리쉬영어교습소,서울특별시 송파구 송이로23길 52-40,입시.검정 및 보습,,,0,20250116,20250928
관악구,교습소,드럼박스드럼교습소,서울특별시 관악구 문성로16가길 52,예능(대),예능(중),드럼1초,0,20250117,20260712
금천구,학원,드림메이트원격학원,서울특별시 금천구 디지털로9길 47,기예(대),기예(중),화술,0,20250117,20250126
송파구,학원,올만수험생관리형학원,서울특별시 송파구 삼전로 90,입시.검정 및 보습,,,442,20250117,20260426
영등포구,교습소,대방초미래엔영어교습소,서울특별시 영등포구 가마산로 575,입시.검정 및 보습,보통교과,초등영어A(일80분*주4회*4.2주),0,20250117,20260712
강남구,교습소,이수연국어교습소,서울특별시 강남구 도곡로78길 6,입시.검정 및 보습,보통교과,국어,0,20250117,20250126
성북구,교습소,도토리독서논술교습소,서울특별시 성북구 종암로40길 23,입시.검정 및 보습,,,0,20250117,20250406
성북구,교습소,리즈영어도서관영어교습소,서울특별시 성북구 오패산로 46,국제화,외국어,초등영어A,0,20250117,20250406
강남구,학원,청담메타씨어터학원,서울특별시 강남구 선릉로132길 39,기타(대),,,0,20250115,20250209
노원구,교습소,동덕피아노박사음악교습소,서울특별시 노원구 마들로 31,예능(대),,,0,20250117,20250525
노원구,교습소,원리에강한수학교습소,서울특별시 노원구 동일로207길 184,입시.검정 및 보습,보통교과,초등수학,0,20250117,20250622
강동구,학원,스마트해법수학영어강동플래그십학원,서울특별시 강동구 양재대로 1360,입시.검정 및 보습,보통교과,보습,497,20250120,20260201
관악구,교습소,구암초점딱풀리는수학교습소,서울특별시 관악구 양녕로 74,입시.검정 및 보습,보통교과,수학초등,0,20250120,20250223
중랑구,학원,대한건축기술학원,서울특별시 중랑구 봉우재로 187,직업기술,,,0,20250120,20250209
광진구,교습소,파워스터디수학교습소,서울특별시 광진구 자양로42길 19,입시.검정 및 보습,,,0,20250117,20260607
구로구,학원,탑수석학원,서울특별시 구로구 오류로8길 16,입시.검정 및 보습,,,0,20250120,20250330
서초구,학원,김대장수학전문학원,서울특별시 서초구 반포대로 287,입시.검정 및 보습,,,138,20250120,20250126
양천구,교습소,바로플팩수학교습소,서울특별시 양천구 목동남로 46,입시.검정 및 보습,,,0,20250120,20250126
송파구,학원,CGH온라인원격학원,서울특별시 송파구 충민로 66,종합(대),,,0,20250121,20250601
은평구,학원,임정빈수학전문학원,서울특별시 은평구 가좌로 167,입시.검정 및 보습,,,0,20250120,20250126
관악구,교습소,송쌤영어교습소,서울특별시 관악구 난곡로 53,입시.검정 및 보습,보통교과,영어문법,0,20250121,20260712
은평구,교습소,플랜트영어교습소,서울특별시 은평구 응암로14길 20,입시.검정 및 보습,보통교과,초등영어(파닉스),0,20250121,20250914
광진구,학원,광장점유베이스관리형독서실,서울특별시 광진구 구의강변로 106,독서실,독서,,0,20250117,20260607
송파구,교습소,인토토영어교습소,서울특별시 송파구 위례성대로20길 8,입시.검정 및 보습,,,0,20250121,20250126
송파구,교습소,아티앤디미술교습소,서울특별시 송파구 올림픽로35길 112,예능(대),,,0,20250121,20250608
동대문구,학원,물감뿜는고래이문미술학원,서울특별시 동대문구 이문로 162,예능(대),예능(중),미술,0,20250120,20250126
관악구,학원,케이엠(KM)올케어학원,서울특별시 관악구 신림로 242,입시.검정 및 보습,보통교과,"보습,보습?논술",856,20250122,20260329
동대문구,학원,리딩오션독서논술학원,서울특별시 동대문구 이문로 162,입시.검정 및 보습,,,0,20250122,20250126
동대문구,학원,이문이화음악학원,서울특별시 동대문구 이문로 182,예능(대),예능(중),음악,0,20250120,20260201
강동구,학원,책나무강동암사독서논술학원,서울특별시 강동구 고덕로 133,입시.검정 및 보습,보통교과,보습?논술,405,20250122,20260426
강동구,학원,올림픽디오픈(THE OPEN)청담어학원씨엠에스(CMS)영재관학원,서울특별시 강동구 양재대로 1299,입시.검정 및 보습,보통교과,보습,795,20250122,20260712
서초구,학원,럭스아카데미(LuxAcademy)학원,서울특별시 서초구 고무래로10길 26,종합(대),,"보습?논술,컴퓨터(소)",500,20250122,20250518
양천구,교습소,코니아트스튜디오미술교습소,서울특별시 양천구 목동동로 177,예능(대),,,0,20250122,20250126
강동구,학원,올림픽에이프릴(April)어학원,서울특별시 강동구 양재대로 1299,국제화,외국어,실용외국어(유아/초?중?고),657,20250122,20260607
강남구,교습소,루트메이커스영어교습소,서울특별시 강남구 개포로22길 26,입시.검정 및 보습,,,0,20250120,20250126
양천구,학원,서현피아노스튜디오음악학원,서울특별시 양천구 목동동로 177,예능(대),예능(중),음악,0,20250122,20260426
도봉구,교습소,더(The)수학나무수학교습소,서울특별시 도봉구 도봉로110다길 51,입시.검정 및 보습,보통교과,초등수학1,0,20250123,20251102
마포구,학원,스머글러스아카데미아티스트캠퍼스학원,서울특별시 마포구 토정로 23-1,기예(대),,,98,20250122,20250126
종로구,학원,제이커브(경희궁관)학원,서울특별시 종로구 송월길 99,입시.검정 및 보습,,,0,20250114,20260607
도봉구,학원,이준수학전문학원,서울특별시 도봉구 해등로 198,입시.검정 및 보습,보통교과,보습,0,20250124,20260426
노원구,교습소,해담수학교습소,서울특별시 노원구 한글비석로54길 116,입시.검정 및 보습,보통교과,초등사고력수학1,0,20250124,20250518
노원구,교습소,모르쏘프랑스어교습소,서울특별시 노원구 한글비석로 232,국제화,예능(중),,0,20250124,20250330
강서구,교습소,더봄수학교습소,서울특별시 강서구 화곡로43길 6,입시.검정 및 보습,,,0,20250124,20250126
송파구,학원,수능선배학원,서울특별시 송파구 백제고분로 401,입시.검정 및 보습,보통교과,보습,150,20250122,20260201
강서구,학원,미쓰비시전기에프에이(FA)교육센터학원,서울특별시 강서구 양천로 401,직업기술,산업기반기술,기계,0,20250124,20260201
양천구,학원,목동예하발레학원,서울특별시 양천구 중앙로 228,예능(대),,,0,20250124,20250126
강남구,학원,그린램프라이브러리한티캠퍼스관리형독서실,서울특별시 강남구 역삼로52길 14,독서실,,,0,20250124,20260607
서초구,학원,반포새움2관학원,서울특별시 서초구 신반포로 195,입시.검정 및 보습,,,314,20250123,20250126
송파구,학원,뉴메이킹코딩학원,서울특별시 송파구 위례광장로 199,정보,,,100,20250122,20250518
송파구,학원,페르마수학학원,서울특별시 송파구 백제고분로 202,입시.검정 및 보습,보통교과,보통교과,264,20250124,20260607
종로구,교습소,톡톡영어교습소,서울특별시 종로구 송월길 99,입시.검정 및 보습,보통교과,초등영어문법,0,20250124,20251116
강동구,교습소,에프엑스수학교습소,서울특별시 강동구 고덕로 133,입시.검정 및 보습,,,0,20250115,20250209
강동구,교습소,수학예찬플러스수학교습소,서울특별시 강동구 동남로75길 13-25,입시.검정 및 보습,,,0,20250124,20250622
강동구,학원,필미에르필아트포레온미술학원,서울특별시 강동구 양재대로 1360,예능(대),예능(중),미술,252,20250120,20250518
강동구,학원,그림아트스튜디오포레온둔촌미술학원,서울특별시 강동구 양재대로 1360,예능(대),예능(중),미술,300,20250120,20260329
강동구,학원,연세포레음악학원,서울특별시 강동구 양재대로 1360,예능(대),예능(중),음악,220,20250120,20250928
용산구,교습소,위드권수학교습소,서울특별시 용산구 원효로 51,입시.검정 및 보습,,,0,20250124,20250209
강서구,학원,유솔수학학원,서울특별시 강서구 강서로45길 118,입시.검정 및 보습,,,0,20250131,20250209
양천구,교습소,딱맞춤수학교습소,서울특별시 양천구 목동동로 202,입시.검정 및 보습,보통교과,초등수학A,0,20250131,20260201
양천구,교습소,헤이아트2관미술교습소,서울특별시 양천구 목동남로4길 80,예능(대),,,0,20250131,20250209
광진구,학원,필즈더클래식광진센터학원,서울특별시 광진구 구의강변로 106,입시.검정 및 보습,보통교과,보습,0,20250124,20251214
도봉구,교습소,아이투비수학교습소,서울특별시 도봉구 마들로 650,입시.검정 및 보습,보통교과,초등저1~2(1),0,20250131,20251102
서초구,학원,리얼아이미술학원,서울특별시 서초구 청계산로 195,예능(대),,,47,20250313,20251005
용산구,교습소,용산바이올린스튜디오음악교습소,서울특별시 용산구 이촌로 182,예능(대),예능(중),,0,20250204,20250914
강동구,학원,비욘드잉글리쉬강일학원,서울특별시 강동구 아리수로93나길 50,입시.검정 및 보습,,,288,20250131,20260208
강동구,학원,센클영어도서관올림픽파크포레온학원,서울특별시 강동구 양재대로 1311,입시.검정 및 보습,,,74,20250131,20250209
강동구,학원,이엠씨(EMC)리드앤톡영어수학학원,서울특별시 강동구 양재대로 1360,입시.검정 및 보습,보통교과,보습,432,20250131,20260607
서초구,교습소,미래엔영어서초그랑자이영어교습소,서울특별시 서초구 효령로 394,입시.검정 및 보습,보통교과,초등영어1,0,20250124,20250330
성동구,학원,미믹하우스학원,서울특별시 성동구 왕십리로16가길 24,직업기술,,,0,20250203,20260607
성북구,교습소,스피카토바이올린음악교습소,서울특별시 성북구 오패산로 46,예능(대),예능(중),(중급)초2 이하A,0,20250203,20250608
