행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
구로구,학원,대치영어수학입시전문학원,서울특별시 구로구 개봉로20길 6,입시.검정 및 보습,보통교과,,156,20160524,20250223
영등포구,학원,드림뮤직실용음악학원,서울특별시 영등포구 당산로44길 3,예능(대),예능(중),음악,181,20160525,20260607
금천구,교습소,기타소리음악교습소,서울특별시 금천구 시흥대로151길 50,예능(대),예능(중),,20,20160427,20250518
영등포구,교습소,해법영등포논술교습소,서울특별시 영등포구 도영로 66,입시.검정 및 보습,보통교과,초등논술(일110분*주1회*4.2주),9,20160513,20240225
강서구,학원,더프리미엄아이엠영어학원,서울특별시 강서구 방화대로 294,입시.검정 및 보습,보통교과,보습?논술,384,20160607,20251102
은평구,학원,이샘컴퓨터학원,서울특별시 은평구 서오릉로 192,직업기술,컴퓨터,,290,20160526,20231018
마포구,학원,이준수학전문학원,서울특별시 마포구 광성로 36-1,입시.검정 및 보습,보통교과,보습,60,20160520,20241215
마포구,학원,대치로고스수학학원2관학원,서울특별시 마포구 대흥로 67,입시.검정 및 보습,보통교과,보습?논술,160,20160520,20250330
은평구,학원,스마트해법수학역촌점학원,서울특별시 은평구 진흥로1길 11,입시.검정 및 보습,보통교과,"보습,",80,20160526,20231018
강동구,교습소,민아트스쿨미술교습소,서울특별시 강동구 상암로 210,예능(대),예능(중),"초등미술(주1회, 90분)",5,20160608,20250727
관악구,학원,심쌤수학전문학원,서울특별시 관악구 문성로 93,입시.검정 및 보습,보통교과,보습,60,20160608,20251102
강북구,교습소,리브로아르츠강북수송센터미술교습소,서울특별시 강북구 한천로124길 25,예능(대),예능(중),초급미술,6,20160608,20231018
도봉구,학원,도봉유디간호학원,서울특별시 도봉구 도봉로 463-1,직업기술,간호보조기술,,120,20160603,20260607
양천구,교습소,성화음악교습소,서울특별시 양천구 중앙로36길 15,예능(대),예능(중),피아노(바이엘),26,20160608,20251214
강서구,학원,에스엠항공여행아카데미학원,서울특별시 강서구 공항대로 38-9,직업기술,문화관광,관광,160,20160608,20250629
관악구,학원,이투스투포세븐학원,서울특별시 관악구 남부순환로 1730,입시.검정 및 보습,보통교과,"보습?논술,입시,진학지도",120,20151204,20260201
양천구,교습소,그리미아트미술교습소,서울특별시 양천구 신정이펜2로 24,예능(대),예능(중),미술,56,20160609,20231018
송파구,학원,아르떼독서실,서울특별시 송파구 오금로 516,독서실,독서,"독서실(유아/초?중?고),",330,20160610,20231018
서대문구,교습소,홍제인왕스마트해법수학교습소,서울특별시 서대문구 세무서길 33-4,입시.검정 및 보습,보통교과,초등수학,55,20160608,20260426
종로구,학원,쌤피아노학원,서울특별시 종로구 진흥로 484,예능(대),예능(중),음악,150,20160530,20231231
용산구,학원,효창지앤비(GnB)영어전문학원,서울특별시 용산구 효창원로 144,입시.검정 및 보습,보통교과,,76,20160601,20250309
양천구,교습소,아라미술교습소,서울특별시 양천구 목동중앙북로16길 43,예능(대),예능(중),초등미술A,24,20160610,20231018
성북구,학원,발레에폴망학원,서울특별시 성북구 성북로5길 9-3,예능(대),예능(중),,100,20160607,20231018
성북구,학원,맥(MaC)잉글리시학원,서울특별시 성북구 종암로27길 26,입시.검정 및 보습,보통교과,,350,20160531,20240331
성북구,학원,윤문음악학원,서울특별시 성북구 월곡로 77,예능(대),예능(중),음악,342,20160523,20250907
성북구,학원,눈높이러닝센터정릉학원,서울특별시 성북구 정릉로31나길 7,입시.검정 및 보습,보통교과,보습?논술,300,20160524,20260607
양천구,학원,더다원수학목동관학원,서울특별시 양천구 목동동로 411,입시.검정 및 보습,보통교과,보습?논술,4451,20160613,20260329
성북구,교습소,국선수학교습소,서울특별시 성북구 보문로38길 11,입시.검정 및 보습,보통교과,고등수학B,8,20160526,20260607
서초구,교습소,잠원스타스즈키바이올린교습소,서울특별시 서초구 잠원로8길 25,예능(대),예능(중),,5,20160613,20260426
강서구,교습소,1대2수학교습소,서울특별시 강서구 방화대로34길 102,입시.검정 및 보습,보통교과,초등수학,20,20160608,20240908
강서구,교습소,엘앤드비영어교습소,서울특별시 강서구 강서로 254,입시.검정 및 보습,보통교과,,27,20160602,20231018
강서구,교습소,김영은음악교습소,서울특별시 강서구 우장산로2길 5,예능(대),예능(중),플루트(초중고),5,20160608,20231018
강동구,교습소,만들래그릴래미술교습소,서울특별시 강동구 천중로15나길 43,예능(대),예능(중),"아동미술(주2회,60분)",18,20160613,20231018
관악구,교습소,놀작마이아트에튀드미술교습소,서울특별시 관악구 봉천로 391,예능(대),예능(중),미술초등,6,20160609,20240908
강서구,교습소,빈스바이올린교습소,서울특별시 양천구 목동서로 70,예능(대),예능(중),바이올린초급,9,20160614,20250615
강서구,학원,비바음악학원,서울특별시 강서구 방화대로 294,예능(대),예능(중),음악,70,20160615,20250330
양천구,교습소,고은이화피아노음악교습소,서울특별시 양천구 중앙로36길 15,예능(대),예능(중),,15,20160615,20240225
강남구,학원,주연학원1관학원,서울특별시 강남구 선릉로 334,입시.검정 및 보습,보통교과,"보습?논술,",380,20160527,20260802
양천구,교습소,목동3단지한우리독서토론논술교습소,서울특별시 양천구 목동서로 100,입시.검정 및 보습,보통교과,초등논술1,90,20160615,20260308
노원구,교습소,더그림미술교습소,서울특별시 노원구 동일로227길 43,예능(대),예능(중),미술A,28,20160615,20260621
강남구,학원,리드101자곡영어학원,서울특별시 강남구 자곡로 106,입시.검정 및 보습,보통교과,보습?논술,200,20160609,20250330
동작구,학원,나무스터디독서실,서울특별시 동작구 만양로14나길 7,독서실,독서,독서실(일반인),4914,20160613,20260802
관악구,학원,베리타스스터디독서실,서울특별시 관악구 호암로26길 9,독서실,독서,"독서실(일반인),",3456,20160609,20231018
강북구,교습소,데니스기타교습소,서울특별시 강북구 도봉로13길 31,예능(대),예능(중),기타(초.중급),5,20160616,20231018
송파구,학원,늘푸른수4관학원,서울특별시 송파구 위례성대로 92,입시.검정 및 보습,보통교과,보습,525,20160617,20260705
성북구,학원,수음악학원,서울특별시 성북구 동소문로 248,예능(대),예능(중),음악,96,20160310,20260201
동작구,학원,전형필국어학원,서울특별시 동작구 대방동15가길 23,입시.검정 및 보습,보통교과,보습,410,20160617,20260201
노원구,교습소,민희피아노음악교습소,서울특별시 노원구 동일로 1550,예능(대),예능(중),,40,20160617,20231018
중랑구,교습소,한우리독서토론중랑신내논술교습소,서울특별시 중랑구 봉화산로 211,입시.검정 및 보습,보통교과,초등 정규 논술,18,20160608,20260809
중랑구,교습소,리나음악교습소,서울특별시 중랑구 공릉로12가길 68,예능(대),예능(중),바이엘(중급),30,20160615,20250112
강남구,교습소,윤선생우리집앞영어교실율현영어교습소,서울특별시 강남구 밤고개로 231,입시.검정 및 보습,보통교과,,36,20160518,20240707
은평구,학원,한솔프리미엄독서실,서울특별시 은평구 역말로 8,독서실,독서,"독서실(일반인),",180,20160613,20231018
동대문구,교습소,영재주산교습소,서울특별시 동대문구 사가정로 148,기타(대),기타(중),주산(초급1),135,20160620,20231018
송파구,학원,포엠보습학원,서울특별시 송파구 올림픽로35길 112,입시.검정 및 보습,보통교과,"보습,",28,20160617,20231018
광진구,학원,광장동해법중국어학원,서울특별시 광진구 아차산로 493,입시.검정 및 보습,보통교과,보습,120,20160603,20250810
광진구,교습소,한우리광진자양독서토론논술교습소,서울특별시 광진구 뚝섬로46길 67,입시.검정 및 보습,보통교과,초등논술기본A,3,20160617,20260405
광진구,교습소,4%사회탐구사회교습소,서울특별시 광진구 자양로 217-1,입시.검정 및 보습,보통교과,중학교사회,14,20160603,20260201
성북구,교습소,아이비(IVY)영어교습소,서울특별시 성북구 삼양로 74,국제화,보통교과,,8,20240716,20240908
성북구,교습소,해내다수학교습소,서울특별시 성북구 동소문로44길 5,입시.검정 및 보습,보통교과,고등수학A,18,20160421,20250824
성북구,교습소,강아주니어종암러닝센타수학교습소,서울특별시 성북구 종암로27길 37,입시.검정 및 보습,보통교과,중등수학학,9,20160415,20250330
구로구,학원,레베랑스발레스튜디오학원,서울특별시 구로구 새말로 89,예능(대),예능(중),무용,138,20160610,20250615
금천구,학원,김도규수학2관학원,서울특별시 금천구 시흥대로 204,입시.검정 및 보습,보통교과,보습,90,20160615,20251102
강동구,교습소,주향한젭스영어교습소,서울특별시 강동구 풍성로 195,입시.검정 및 보습,보통교과,"초등영어(저)(주2회, 회70분)",24,20160620,20231018
강서구,학원,젠큐브독서실,서울특별시 강서구 방화대로34길 92,독서실,독서,,194,20160617,20231018
동작구,학원,포스영수학원,서울특별시 동작구 양녕로30길 4,입시.검정 및 보습,보통교과,보습,220,20160621,20251214
광진구,교습소,메이리피아노음악교습소,서울특별시 광진구 아차산로70길 75,예능(대),예능(중),(초등)피아노1,16,20160621,20240609
서초구,교습소,은하미술교습소,서울특별시 서초구 반포대로 287,예능(대),예능(중),미술2,3,20160620,20260607
성동구,교습소,드리몽아뜰리에미술교습소,서울특별시 성동구 금호로 102,예능(대),예능(중),,54,20160623,20231018
양천구,학원,목동위드피아노학원,서울특별시 양천구 목동로 218,기예(대),기예(중),실용음악(성악),65,20160623,20250824
강남구,학원,더(THE)틴트미술학원,서울특별시 강남구 선릉로82길 13,예능(대),예능(중),미술,300,20160406,20260802
서대문구,학원,올댓뷰티아카데미학원,서울특별시 서대문구 이화여대길 59,직업기술,산업응용기술,이?미용,137,20160620,20260607
서대문구,학원,토즈스터디센터가좌2독서실,서울특별시 서대문구 가재울미래로 11,독서실,독서,"독서실(유아/초?중?고),",1226,20160621,20260201
서초구,교습소,로이독서논술교습소,서울특별시 서초구 동광로12가길 27,입시.검정 및 보습,보통교과,논술1,15,20160615,20251116
강남구,학원,혜인즈블라썸플로리스트화훼학원,서울특별시 강남구 학동로8길 9,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예)",216,20160613,20260208
강남구,학원,아미고발레학원,서울특별시 강남구 압구정로 113-22,예능(대),예능(중),,190,20160613,20231018
서초구,학원,뉴파인반포고등관학원,서울특별시 서초구 신반포로 162,입시.검정 및 보습,보통교과,보습?논술,1650,20160613,20250518
강남구,학원,멀홀랜드액팅스튜디오학원,서울특별시 강남구 언주로134길 18,기타(대),기타(중),연극,78,20160406,20260426
강남구,교습소,배영주미술교습소,서울특별시 강남구 개포로 623,예능(대),예능(중),미술,14,20160620,20231018
강남구,학원,플라즈마고등에스(S)관학원,서울특별시 강남구 삼성로71길 7,종합(대),,보습?논술,105,20160621,20260329
강남구,학원,정영어학원인문관학원,서울특별시 강남구 남부순환로 2941,입시.검정 및 보습,진학지도,진학상담지도,40,20160527,20250223
영등포구,교습소,하브루타수학교습소,서울특별시 영등포구 국제금융로 78,입시.검정 및 보습,보통교과,중등수학기초(일150분*주2회*4.2주),36,20160610,20231018
금천구,교습소,뫼가람비(B)미술교습소,서울특별시 금천구 독산로67길 33,예능(대),예능(중),미술1(일60분*주5회*4.2주),18,20160621,20231018
노원구,학원,엘앤엑스(LNX)수학학원,서울특별시 노원구 중계로 202,입시.검정 및 보습,보통교과,보습,36,20160628,20260719
영등포구,교습소,더퍼포즈영어교습소,서울특별시 영등포구 영신로19길 26-1,입시.검정 및 보습,보통교과,초등영어(일110분*주3회*4.2주),12,20160615,20250112
금천구,교습소,유니메타아트미술교습소,서울특별시 금천구 탑골로 42,예능(대),예능(중),융합감각(일196분*주1회*4.2주),29,20160627,20241006
양천구,교습소,곰쌤웹툰만화교습소,서울특별시 양천구 오목로 232,기타(대),기타(중),기초(캐릭터일러스트반),18,20160628,20231018
성북구,학원,길음스즈키바이올린첼로음악학원,서울특별시 성북구 삼양로13길 45,예능(대),예능(중),음악,172,20160610,20250413
성동구,학원,발레(Ballet)101학원,서울특별시 성동구 살곶이길 346,기예(대),기예(중),"무용(전통무용,현대무용)",180,20160629,20250803
은평구,교습소,서일녹번영어교습소,서울특별시 은평구 녹번로 10,입시.검정 및 보습,보통교과,초등탄탄,40,20160629,20240317
은평구,교습소,내가그린미술교습소,서울특별시 은평구 백련산로 84,예능(대),예능(중),고급미술A,63,20160624,20231018
강남구,교습소,라드유학미술교습소,서울특별시 강남구 압구정로28길 22-10,예능(대),예능(중),미술,9,20160623,20231018
동작구,학원,인앤지수학학원,서울특별시 동작구 상도로 26-1,입시.검정 및 보습,보통교과,보습,80,20160630,20240317
서초구,학원,더리얼학원,서울특별시 서초구 방배천로 66,기예(대),기예(중),,30,20160630,20250518
관악구,교습소,와일즈수학교습소,서울특별시 관악구 문성로30길 23,입시.검정 및 보습,,초3~4,24,20160624,20231018
관악구,교습소,에이치수학교습소,서울특별시 관악구 남부순환로142길 24,입시.검정 및 보습,보통교과,초5수학,30,20160630,20231018
관악구,교습소,제이케이음악교습소,서울특별시 관악구 난곡로40길 16,예능(대),예능(중),일반,6,20160630,20231018
양천구,학원,목동크라스독서실,서울특별시 양천구 목동서로 70,독서실,독서,독서실(유아/초?중?고),404,20160629,20260215
강남구,학원,시대인재수학스쿨별관2학원,서울특별시 강남구 도곡로 434,입시.검정 및 보습,보통교과,보습?논술,10530,20160630,20260705
강남구,학원,사실주의연기학원,서울특별시 강남구 논현로131길 12,기예(대),기예(중),"연기(연극,뮤지컬,오페라),",82,20160628,20240602
강남구,학원,족집게어학원,서울특별시 강남구 역삼로63길 6,국제화,외국어,실용외국어(유아/초?중?고),400,20160610,20250720
강남구,교습소,상산수학교습소,서울특별시 강남구 남부순환로 2917,입시.검정 및 보습,보통교과,수학1,10,20160526,20231119
강서구,학원,빨간펜수학의달인화곡푸르지오점학원,서울특별시 강서구 화곡로13나길 1,입시.검정 및 보습,보통교과,보습?논술,150,20160704,20260607
성동구,학원,오하운폴댄스학원,서울특별시 성동구 고산자로6길 40,기예(대),기예(중),댄스,390,20160707,20250330
송파구,학원,와이티영어학원,서울특별시 송파구 양재대로71길 1-18,입시.검정 및 보습,보통교과,"보습,",374,20160707,20231018
양천구,교습소,안나음악교습소,서울특별시 양천구 목동서로 400,예능(대),예능(중),,12,20160708,20231018
양천구,교습소,김선미써밋영어교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,초등영어,15,20160708,20231018
마포구,학원,샘토링원격학원(samtoring.com),서울특별시 마포구 토정로35길 11,입시.검정 및 보습,보통교과,"보습,",1500,20160623,20231018
광진구,학원,플랜에이카페와독서실,서울특별시 광진구 아차산로 613,독서실,독서,독서실(유아/초?중?고),531,20160712,20240324
양천구,학원,에듀피아학원,서울특별시 양천구 오목로 198-1,입시.검정 및 보습,보통교과,"보습,",120,20160712,20231018
송파구,학원,통수학학원,서울특별시 송파구 위례성대로18길 31-14,입시.검정 및 보습,보통교과,"보습,",120,20160712,20231018
영등포구,학원,네오스터디학원,서울특별시 영등포구 당산로36길 11,입시.검정 및 보습,보통교과,"보습,",30,20160707,20231018
서대문구,학원,DMC바하음악학원,서울특별시 서대문구 증가로 191,예능(대),예능(중),음악,205,20160711,20250330
서대문구,학원,빅파워학원,서울특별시 서대문구 거북골로 4,입시.검정 및 보습,보통교과,"보습,",38,20160708,20260809
은평구,교습소,에이블영어교습소,서울특별시 은평구 갈현로29길 7,입시.검정 및 보습,보통교과,,6,20160714,20250928
강서구,교습소,고릴라영어교습소,서울특별시 강서구 화곡로66길 90,입시.검정 및 보습,보통교과,영어(고등기본),54,20160711,20231018
강서구,교습소,솔빛수학교습소,서울특별시 강서구 화곡로13길 107,입시.검정 및 보습,보통교과,초등A,42,20160711,20231018
강서구,교습소,성문수학교습소,서울특별시 강서구 곰달래로31가길 11,입시.검정 및 보습,보통교과,초등1-3(교과),35,20160715,20241215
송파구,교습소,송파문정국어교습소,서울특별시 송파구 송이로 202,입시.검정 및 보습,보통교과,"초등국어(주1회,회145분)",18,20160706,20241215
송파구,교습소,아리아뜰리에미술교습소,서울특별시 송파구 송이로32길 37,예능(대),예능(중),"미술수업(4.2주)(주2회,회55분)",440,20160715,20231018
양천구,학원,스피치아카데미라엘학원,서울특별시 양천구 신목로 84,기타(대),기타(중),"화술,",258,20160715,20231018
송파구,학원,권's독한과학학원,서울특별시 송파구 삼전로9길 6,입시.검정 및 보습,보통교과,보습,60,20160714,20240707
동대문구,교습소,하이엠수학교습소,서울특별시 동대문구 약령시로 25,입시.검정 및 보습,보통교과,초등수학A,24,20160718,20260201
송파구,학원,이화소리피아노음악학원,서울특별시 송파구 위례광장로 200,예능(대),예능(중),음악,265,20160715,20260426
양천구,학원,목동에이원과학학원,서울특별시 양천구 목동서로 67,입시.검정 및 보습,보통교과,보습,80,20160718,20260809
광진구,교습소,매쏘드(Mathod)수학교습소,서울특별시 광진구 천호대로129길 48,입시.검정 및 보습,보통교과,수학(초등),14,20160715,20240225
광진구,교습소,카이스트수학교습소,서울특별시 광진구 자양번영로3길 38-21,입시.검정 및 보습,보통교과,수학,32,20160718,20250330
서초구,학원,서초애니하이만화학원,서울특별시 서초구 방배로 84,예능(대),예능(중),미술,660,20160718,20260301
관악구,학원,강산국어학원,서울특별시 관악구 남부순환로 1782,입시.검정 및 보습,보통교과,보습,35,20160719,20251214
중랑구,학원,신내학림학원,서울특별시 중랑구 봉화산로 194,입시.검정 및 보습,보통교과,보습,1620,20160719,20260315
서초구,학원,생각이룸독서논술국어학원,서울특별시 서초구 사임당로 139,입시.검정 및 보습,보통교과,,225,20160719,20231018
동작구,교습소,별이앤재즈피아노교습소,서울특별시 동작구 동작대로9길 45,예능(대),예능(중),초중고실용피아노취미,10,20160714,20231018
은평구,학원,쉐마보습학원,서울특별시 은평구 은평로18길 6-20,입시.검정 및 보습,보통교과,"보습,",40,20160719,20231018
동작구,학원,현민수학학원,서울특별시 동작구 상도로 346,입시.검정 및 보습,보통교과,보습,350,20160720,20260607
양천구,학원,수학천하학원,서울특별시 양천구 목동동로 385,입시.검정 및 보습,보통교과,보습?논술,18,20160721,20251102
성북구,학원,신세계스피치학원,서울특별시 성북구 동소문로 69,기예(대),기예(중),화술,204,20160708,20260201
금천구,교습소,창작공간혜윰미술교습소,서울특별시 금천구 독산로 89,예능(대),예능(중),미술1(일120분*주1회*4주),18,20160722,20250330
마포구,교습소,라솔피아노음악교습소,서울특별시 마포구 상암산로1길 92,예능(대),예능(중),초급피아노1,48,20160706,20260208
마포구,학원,늘관리형독서실,서울특별시 마포구 백범로1길 21,독서실,독서,독서실(일반인),136,20160711,20250914
마포구,학원,뉴페이스학원,서울특별시 마포구 포은로2가길 62,기예(대),기예(중),,20,20200918,20231018
강남구,교습소,나무피아노교습소,서울특별시 강남구 남부순환로365길 26,예능(대),예능(중),,20,20160627,20231018
강남구,학원,하노버음악학원,서울특별시 강남구 남부순환로363길 11,예능(대),예능(중),음악,60,20160713,20240512
강남구,학원,파워영재학원,서울특별시 강남구 도곡로 515,입시.검정 및 보습,보통교과,보습?논술,100,20160705,20260816
강남구,학원,다원교육고등관학원,서울특별시 강남구 도곡로 501,입시.검정 및 보습,보통교과,보습?논술,6750,20160704,20260201
광진구,학원,더모어수학학원,서울특별시 광진구 뚝섬로41길 6,입시.검정 및 보습,보통교과,보습,0,20160719,20251214
광진구,교습소,케이에스(KS)수학교습소,서울특별시 광진구 광나루로44길 14,입시.검정 및 보습,보통교과,초등수학,12,20160720,20250518
영등포구,학원,로엔스쿨학원,서울특별시 영등포구 국회대로54길 10,입시.검정 및 보습,보통교과,"보습,보습?논술",128,20160722,20250608
강서구,학원,빡수수학학원,서울특별시 강서구 강서로48길 39,입시.검정 및 보습,보통교과,보습,30,20160725,20240317
노원구,학원,뉴셀홀딩스학원,서울특별시 노원구 중계로 206,입시.검정 및 보습,보통교과,보습,0,20160722,20260614
성북구,학원,에듀-핏(EDU-FIT)학원,서울특별시 성북구 아리랑로5길 25,입시.검정 및 보습,보통교과,보습?논술,60,20160713,20250112
강서구,교습소,우장컴퍼스잉글리시(Compass English)영어교습소,서울특별시 강서구 우현로 5,입시.검정 및 보습,보통교과,초등파닉스,72,20160725,20231018
송파구,교습소,신신중국어교습소,서울특별시 송파구 위례광장로 200,입시.검정 및 보습,보통교과,,14,20160725,20250727
송파구,교습소,링키영어잠실장미세라점영어교습소,서울특별시 송파구 올림픽로35길 124,입시.검정 및 보습,보통교과,"초등영어A(주2회,회100분)",30,20160725,20250727
서대문구,교습소,행복한미술관미술교습소,서울특별시 서대문구 모래내로 309,예능(대),예능(중),고급미술4,28,20160726,20260621
은평구,학원,쥬발레아카데미학원,서울특별시 은평구 서오릉로 202,예능(대),예능(중),무용,80,20160726,20240908
금천구,학원,탐앤뮤직실용음악학원,서울특별시 금천구 문성로 57-2,예능(대),예능(중),음악,0,20160726,20231231
서초구,학원,세빛관학원,서울특별시 서초구 반포대로 300-3,입시.검정 및 보습,보통교과,"보습?논술,",1240,20160726,20231018
서초구,학원,렉시스강남2캠퍼스학원,서울특별시 서초구 강남대로53길 7,국제화,국제,어학(성인),440,20160712,20260802
서초구,학원,숲컴퍼니연기학원,서울특별시 서초구 남부순환로 2644,기예(대),기예(중),,24,20160720,20231018
은평구,학원,강북이용학원,서울특별시 은평구 갈현로33길 6,직업기술,산업응용기술,이?미용,160,20160728,20241006
성동구,학원,림베르띠가죽학원,서울특별시 성동구 왕십리광장로 8,기예(대),기예(중),"공예(종이접기,꽃꽂이,꽃기예),",75,20160728,20231018
강동구,교습소,모마아트미술교습소,서울특별시 강동구 양재대로138길 32,예능(대),예능(중),,9,20160728,20250914
종로구,교습소,제니스영어교습소,서울특별시 종로구 세검정로9길 19,입시.검정 및 보습,보통교과,초등영어,15,20160729,20260705
성북구,교습소,에스티(St)수학교습소,서울특별시 성북구 솔샘로25길 20,입시.검정 및 보습,보통교과,중1 수학,44,20160718,20231018
성북구,교습소,보리국어교습소,서울특별시 성북구 솔샘로25길 20,입시.검정 및 보습,보통교과,,24,20160718,20241215
노원구,학원,워너비학원,서울특별시 노원구 동일로227길 43,입시.검정 및 보습,보통교과,보습,70,20160729,20251019
중랑구,교습소,소리숲피아노음악교습소,서울특별시 중랑구 신내로7가길 23,예능(대),예능(중),바이엘(초급),32,20160803,20260215
은평구,학원,미래엔영어수학은평신사학원,서울특별시 은평구 은평터널로 148,입시.검정 및 보습,보통교과,"보습,",160,20160803,20250928
강남구,학원,대찬3관학원,서울특별시 강남구 도곡로 428,입시.검정 및 보습,보통교과,보습?논술,10530,20160726,20260607
강남구,학원,크레마고등수학원,서울특별시 강남구 압구정로 132,입시.검정 및 보습,보통교과,보습?논술,26,20160704,20250330
강서구,학원,발산스즈키바이올린앤드첼로전문음악학원,서울특별시 강서구 수명로 68-11,예능(대),예능(중),,15,20160804,20231018
동대문구,학원,동대문장안소마학원,서울특별시 동대문구 답십리로 264,입시.검정 및 보습,보통교과,보습?논술,72,20160805,20241215
동작구,교습소,클라비어음악교습소,서울특별시 동작구 사당로17길 87,예능(대),예능(중),피아노(바이엘),37,20160801,20231018
양천구,교습소,민쌤과학교습소,서울특별시 양천구 목동동로 385,입시.검정 및 보습,보통교과,중등과학4,10,20160805,20260607
성북구,학원,예리음악학원,서울특별시 성북구 성북로4길 52,예능(대),예능(중),,174,20160426,20231119
강남구,학원,김종율부동산아카데미학원,서울특별시 강남구 테헤란로8길 25,직업기술,경영?사무관리,,50,20160708,20250223
강남구,학원,광림샤이닝키즈학원,서울특별시 강남구 논현로163길 33,국제화,외국어,,180,20160628,20231018
강남구,학원,고등학원,서울특별시 강남구 도곡로 501,입시.검정 및 보습,보통교과,보습?논술,772,20160705,20260705
도봉구,교습소,루치아음악교습소,서울특별시 도봉구 해등로16길 26,예능(대),예능(중),바이엘기초(1),90,20160805,20240225
은평구,교습소,문해수학교습소,서울특별시 은평구 진관1로 21-10,입시.검정 및 보습,보통교과,중등수학A,36,20160808,20251109
은평구,교습소,튼튼영어은평진관마스터클럽영어교습소,서울특별시 은평구 진관4로 77,입시.검정 및 보습,보통교과,초등영어,12,20160809,20250126
