행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
용산구,교습소,청파서예교습소,서울특별시 용산구 청파로45길 5,기타(대),기타(중),서예,9,19870910,20250622
용산구,교습소,이화음악교습소,서울특별시 용산구 이촌로 100-11,예능(대),예능(중),피아노초급,25,20080114,20250914
중구,교습소,새봄피아노교습소,서울특별시 중구 청구로1길 23,예능(대),예능(중),,20,20010307,20260201
종로구,교습소,칸타빌레음악교습소,서울특별시 종로구 낙산길 196,예능(대),예능(중),초등 피아노 중급 A,4,20001023,20260809
종로구,교습소,김왕래음악교습소,서울특별시 종로구 종로 247,예능(대),예능(중),노래,18,19821014,20250518
종로구,교습소,피아노스케치음악교습소,서울특별시 종로구 이화장1길 12,예능(대),예능(중),,25,19991019,20250713
용산구,교습소,비엔나피아노교습소,서울특별시 용산구 이촌로 280,예능(대),예능(중),,10,19980507,20260215
용산구,교습소,영신피아노교습소,서울특별시 용산구 서빙고로67길 25,예능(대),예능(중),피아노 초급,15,19820121,20241215
용산구,교습소,예원피아노,서울특별시 용산구 후암로49길 17-6,예능(대),예능(중),피아노 (바이엘),25,19820215,20241215
용산구,교습소,리전화실미술교습소,서울특별시 용산구 이촌로 280,예능(대),예능(중),초등미술,36,19980224,20260607
용산구,교습소,뮤직음악교습소,서울특별시 용산구 이촌로 347,예능(대),예능(중),,10,19850227,20250309
용산구,교습소,빛나피아노,서울특별시 용산구 효창원로86길 72,예능(대),예능(중),,10,19920325,20250518
용산구,교습소,혜당서예교습소,서울특별시 용산구 원효로 192,기타(대),기타(중),서예(주3회반),16,19940304,20250525
종로구,교습소,예사피아노교습소,서울특별시 종로구 혜화로3길 19,예능(대),예능(중),,12,19820130,20250330
종로구,교습소,예천피아노음악교습소,서울특별시 종로구 통일로 246-1,예능(대),예능(중),(고급)플루트2,30,19830414,20260208
종로구,교습소,더스마트(The Smart)수학교습소,서울특별시 종로구 지봉로 58,입시.검정 및 보습,보통교과,초등1-6 (1),88,19960708,20250209
종로구,교습소,예지피아노,서울특별시 종로구 계동길 52-12,예능(대),예능(중),,15,19960520,20250914
종로구,교습소,근영기타,서울특별시 종로구 혜화로8길 5-3,예능(대),예능(중),클래식기타,9,19820129,20241215
중구,교습소,참빛피아노교습소,서울특별시 중구 퇴계로24길 6,예능(대),예능(중),,24,19820726,20241215
중구,교습소,약수스마트해법수학교습소,서울특별시 중구 동호로10길 30,입시.검정 및 보습,보통교과,,30,20020529,20260201
중구,교습소,홍인미술교습소,서울특별시 중구 서애로1길 47,예능(대),예능(중),미술 주1회,5,19920218,20241215
성북구,교습소,꿈을그리다미술교습소,서울특별시 성북구 장위로31길 42-4,예능(대),예능(중),,45,20080319,20241006
양천구,교습소,메타과학교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,중등과학,10,20080319,20231018
강서구,학원,서울뉴스터디웨일즈학원,서울특별시 강서구 수명로 74,입시.검정 및 보습,보통교과,"보습?논술,",783,20080320,20240128
강동구,학원,바다나무어학원,서울특별시 강동구 양재대로 1706,국제화,외국어,실용외국어(유아/초?중?고),110,20080320,20260426
영등포구,교습소,류선생한자교습소,서울특별시 영등포구 여의대방로 45,입시.검정 및 보습,보통교과,초등한문(일65분*주3회*4.2주),16,20080306,20231029
구로구,학원,공신학원,서울특별시 구로구 신도림로 16,입시.검정 및 보습,보통교과,"보습,",78,20080314,20250330
강동구,교습소,예지천동수학교습소,서울특별시 강동구 양재대로115길 43,입시.검정 및 보습,보통교과,"초등저학년(주3회,60분)",40,20080324,20231018
강서구,학원,트레져스영어학원,서울특별시 강서구 공항대로41길 65,입시.검정 및 보습,보통교과,보습,48,20080321,20250518
서대문구,교습소,정원진고등과학교습소,서울특별시 서대문구 홍제동,입시.검정 및 보습,보통교과,고등학교1학년 과학탐구영역,18,20080313,20231018
서대문구,교습소,하양새미술교습소,서울특별시 서대문구 세검정로1길 80-2,예능(대),예능(중),미술(고급)A,18,20080314,20260201
송파구,학원,GLA외국어번역학원,서울특별시 송파구 송파대로 455,국제화,국제,"번역(성인),",17,20080321,20231018
영등포구,교습소,미술관에간꼬마미술교습소,서울특별시 영등포구 대방천로 237-1,예능(대),예능(중),미술1(일60분*주1회*4.2주),63,20080321,20240128
강북구,학원,하나요리학원,서울특별시 강북구 도봉로 168,직업기술,산업응용기술,"식음료품(바리스타,소믈리에),",236,20080321,20231018
중랑구,교습소,리베피아노음악교습소,서울특별시 중랑구 면목로55길 49,예능(대),예능(중),피아노 초급,32,20080320,20250309
도봉구,교습소,놀러와그림정원미술교습소,서울특별시 도봉구 노해로70길 46,예능(대),예능(중),미술1,45,20080324,20250914
강서구,교습소,아름드리미술교습소,서울특별시 강서구 강서로47길 113,예능(대),예능(중),초등미술1,56,20080326,20231018
양천구,교습소,목동목운쎈수학교습소,서울특별시 양천구 목동서로 213,입시.검정 및 보습,보통교과,초등수학,27,20080327,20260712
서대문구,학원,오케이학원,서울특별시 서대문구 통일로39길 34,입시.검정 및 보습,보통교과,보습,100,20080321,20250810
강남구,교습소,이화뮤즈피아노교습소,서울특별시 강남구 개포로109길 5,예능(대),예능(중),피아노1,35,20080325,20231018
강남구,학원,올가교육대치올가국어학원,서울특별시 강남구 삼성로63길 15,입시.검정 및 보습,보통교과,보습?논술,207,20080320,20260607
강남구,교습소,이수진마에스터디영어교습소,서울특별시 강남구 삼성로67길 6,입시.검정 및 보습,보통교과,,6,20080325,20260607
강남구,교습소,맑은소리음악교습소,서울특별시 강남구 일원로14길 25,예능(대),예능(중),피아노초급,28,20080326,20250525
용산구,학원,하이호해법영어수학학원,서울특별시 용산구 서빙고로91나길 116,입시.검정 및 보습,보통교과,보습,87,20080317,20260607
종로구,학원,발자국소리가큰아이들미술학원,서울특별시 종로구 대학로8길 26,예능(대),예능(중),미술,40,20080312,20260329
광진구,학원,메이저수학삼성영어셀레나학원,서울특별시 광진구 자양로3길 59,입시.검정 및 보습,보통교과,보습,42,20080318,20260607
양천구,학원,종로학원하늘교육목동서부보습학원,서울특별시 양천구 오목로 41,입시.검정 및 보습,보통교과,보습,220,20080328,20260719
송파구,학원,라온서가독서실,서울특별시 송파구 석촌호수로 68,독서실,독서,독서실(유아/초?중?고),760,20080328,20260621
송파구,교습소,쎈수학러닝센터송파한성수학교습소,서울특별시 송파구 가락로21길 65,입시.검정 및 보습,보통교과,초등수학(주5회60분),8,20080401,20231018
송파구,교습소,인잉글리쉬영어교습소,서울특별시 송파구 백제고분로42길 15,입시.검정 및 보습,보통교과,,45,20080401,20250309
양천구,학원,선영음악학원,서울특별시 양천구 남부순환로62길 5,예능(대),예능(중),음악,144,20030123,20250914
노원구,교습소,혜윰미술교습소,서울특별시 노원구 한글비석로54길 116,예능(대),예능(중),초등미술1,15,20080331,20231018
광진구,교습소,박선생과학교습소,서울특별시 광진구 아차산로 464,입시.검정 및 보습,보통교과,중등과학,12,20080402,20231029
마포구,학원,센텀초등전문2관학원,서울특별시 마포구 성미산로 41,입시.검정 및 보습,보통교과,보습?논술,45,20080325,20250803
서초구,학원,해커스어학원강남제1별관학원,서울특별시 서초구 강남대로61길 19,종합(대),,어학(성인),36339,20080402,20251109
동대문구,학원,수학의힘동대문학원,서울특별시 동대문구 답십리로 291-1,입시.검정 및 보습,보통교과,보습?논술,250,20080402,20260201
강남구,교습소,김용환수학교습소,서울특별시 강남구 선릉로 30,입시.검정 및 보습,보통교과,중등수학,10,20080331,20231119
강남구,학원,플라즈마학원,서울특별시 강남구 도곡로 450,입시.검정 및 보습,보통교과,보습,540,20080328,20250615
강남구,학원,생각하는황소학원,서울특별시 강남구 영동대로 302,입시.검정 및 보습,보통교과,"보습,보습?논술",669,20080402,20260607
서초구,학원,반포세정스카이관학원,서울특별시 서초구 반포대로 306,입시.검정 및 보습,,,1245,20080402,20250706
서대문구,학원,즐거운피아노학원,서울특별시 서대문구 모래내로 436,예능(대),예능(중),음악,60,20080326,20250309
은평구,학원,가우스수학학원,서울특별시 은평구 역말로 10,입시.검정 및 보습,보통교과,보습,125,20080310,20241215
서대문구,학원,다인탑(TOP)학원,서울특별시 서대문구 거북골로 192,입시.검정 및 보습,보통교과,보습,42,20080326,20260329
은평구,교습소,스마트해법은평예일점수학교습소,서울특별시 은평구 연서로16길 4-1,입시.검정 및 보습,보통교과,초등수학,25,20080325,20231018
은평구,학원,구산동뿌리학원,서울특별시 은평구 서오릉로 169,입시.검정 및 보습,보통교과,보습,312,20080325,20250824
은평구,학원,하이탑수학학원,서울특별시 은평구 진관2로 29-21,입시.검정 및 보습,보통교과,"보습,",486,20080326,20231018
관악구,학원,아벨에듀보습학원,서울특별시 관악구 행운1길 50,입시.검정 및 보습,보통교과,보습,1080,20080324,20250330
관악구,학원,아벨보습학원,서울특별시 관악구 남부순환로 1915,입시.검정 및 보습,보통교과,"보습,",720,20080410,20250330
노원구,교습소,상상누리온미술교습소,서울특별시 노원구 섬밭로 263,예능(대),예능(중),미술A,24,20080410,20260329
은평구,학원,한수위독서실,서울특별시 은평구 은평로3길 6,독서실,독서,"독서실(유아/초?중?고),",210,20080408,20231018
은평구,학원,통수학전문학원,서울특별시 은평구 갈현로29길 8-1,입시.검정 및 보습,보통교과,보습,200,20080407,20260809
중랑구,학원,현대음악학원,서울특별시 중랑구 용마산로 272,예능(대),예능(중),음악,60,20080408,20250831
서대문구,학원,임페라토제2관학원,서울특별시 서대문구 가좌로 144,입시.검정 및 보습,보통교과,"보습,",150,20080403,20231018
서초구,학원,엘리트서초어학원,서울특별시 서초구 고무래로10길 27,국제화,외국어,실용외국어(유아/초?중?고),24,20080407,20241215
관악구,교습소,김창훈수학교습소,서울특별시 관악구 호암로20길 1,입시.검정 및 보습,보통교과,초등수학1,12,20080414,20260719
마포구,교습소,이화리체음악교습소,서울특별시 마포구 새창로 52,예능(대),예능(중),피아노초급,15,20080424,20231018
강서구,교습소,이레아뜰리에미술교습소,서울특별시 강서구 공항대로41길 44,예능(대),예능(중),,18,20080415,20260712
관악구,교습소,유림음악교습소,서울특별시 관악구 남현4길 11,예능(대),예능(중),바이엘,15,20080415,20260719
금천구,교습소,뫼가람미술교습소,서울특별시 금천구 시흥대로 291,예능(대),예능(중),미술(60분씩주5회),9,20080414,20260201
성북구,학원,한양리채음악학원,서울특별시 성북구 삼양로 80,예능(대),예능(중),음악,56,20080414,20260607
관악구,학원,서강SLP관악어학원,서울특별시 관악구 은천로 81,국제화,외국어,실용외국어(유아/초?중?고),190,20080414,20260607
강서구,학원,김미희음악학원,서울특별시 강서구 강서로 254,예능(대),예능(중),음악,544,20080417,20250928
송파구,학원,에스티피(STP)믿음수학보습학원,서울특별시 송파구 백제고분로27길 31,입시.검정 및 보습,보통교과,보습,18,20080415,20240908
송파구,학원,송파서강국어학원,서울특별시 송파구 양산로 12,입시.검정 및 보습,보통교과,보습,66,20080416,20250831
서초구,학원,코리아보석학원,서울특별시 서초구 강남대로47길 20,직업기술,산업기반기술,공예,150,20080408,20260607
강남구,학원,최홍영어전문학원,서울특별시 강남구 도곡로73길 13,입시.검정 및 보습,보통교과,보습?논술,56,20080408,20260607
양천구,학원,그린수학학원,서울특별시 양천구 목동동로 65,입시.검정 및 보습,보통교과,보습,60,20080421,20240225
광진구,학원,덴간호조무사학원,서울특별시 광진구 아차산로 201,직업기술,간호보조기술,간호조무사,684,20080221,20250518
동대문구,교습소,이지수학교습소,서울특별시 동대문구 회기로 168,입시.검정 및 보습,보통교과,중등수학A,25,20080422,20260712
중랑구,교습소,울림피아노음악교습소,서울특별시 중랑구 봉우재로6길 11,예능(대),예능(중),바이엘(초급),63,20080416,20240505
송파구,학원,엄영길영어보습학원,서울특별시 송파구 양재대로71길 4-16,입시.검정 및 보습,보통교과,보습,24,20080421,20260201
강서구,학원,샘실용음악학원,서울특별시 강서구 강서로 242,기예(대),기예(중),실용음악(성악),9,20080423,20260201
관악구,학원,숨실용음악학원,서울특별시 관악구 문성로 82,예능(대),예능(중),음악,440,20080421,20250309
강서구,학원,이현석수학학원,서울특별시 강서구 강서로45길 41,입시.검정 및 보습,보통교과,보습,56,20080425,20260201
광진구,학원,메타스콜레광진학원,서울특별시 광진구 광나루로 590,입시.검정 및 보습,보통교과,보습,10,20080319,20260405
동대문구,학원,스프라이팅(Spwriting)이문캠퍼스학원,서울특별시 동대문구 한천로58길 75-19,입시.검정 및 보습,보통교과,보습,32,20080424,20251214
중랑구,학원,이화학원,서울특별시 중랑구 용마공원로 8,입시.검정 및 보습,보통교과,"보습,",260,20080424,20231018
양천구,교습소,아틀리에세인미술교습소,서울특별시 양천구 목동동로 339,예능(대),예능(중),미술기초,8,20080428,20231018
노원구,학원,(주)워너비리더스어학원,서울특별시 노원구 한글비석로 273,국제화,외국어,실용외국어(유아/초?중?고),0,20100510,20260201
강남구,학원,무한도전수학과학학원,서울특별시 강남구 광평로 63,입시.검정 및 보습,보통교과,"보습,",330,20080417,20231018
강남구,교습소,퀸즈음악원음악교습소,서울특별시 강남구 역삼로 306,예능(대),예능(중),피아노1(초급),55,20080423,20260607
강서구,교습소,등촌소리엘음악교습소,서울특별시 강서구 등촌로39길 46,예능(대),예능(중),,25,20080501,20231018
강서구,학원,신라라음악학원,서울특별시 강서구 강서로45길 118,예능(대),예능(중),음악,300,20080501,20251005
동작구,교습소,레인보우아트미술교습소,서울특별시 동작구 흑석로13,예능(대),예능(중),수채화,12,20080428,20260719
마포구,교습소,창의와논리영어교습소,서울특별시 마포구 망원로 39,입시.검정 및 보습,보통교과,초등영어,12,20080416,20231018
서대문구,학원,예원음악학원,서울특별시 서대문구 통일로34길 48,예능(대),예능(중),음악,90,20080410,20250309
은평구,교습소,이파이브잉글리쉬영어교습소,서울특별시 은평구 연서로 149,입시.검정 및 보습,보통교과,중등영어 B,15,20080428,20240428
서대문구,학원,우석미용학원,서울특별시 서대문구 신촌로 201,직업기술,산업응용기술,이?미용,90,20080425,20260607
마포구,교습소,우리아이피아노교습소,서울특별시 마포구 마포대로7길 12,예능(대),예능(중),피아노초급(바이엘),21,20080423,20260201
서초구,학원,방배에이프릴어학원,서울특별시 서초구 방배로28길 53,국제화,외국어,"실용외국어(유아/초?중?고),",135,20080501,20260614
서초구,학원,(주)방배청담어학원,서울특별시 서초구 방배로28길 53,국제화,외국어,"실용외국어(유아/초?중?고),",85,20080501,20260607
양천구,학원,키다리수학학원,서울특별시 양천구 목동서로 349,입시.검정 및 보습,보통교과,보습,121,20080502,20260201
양천구,교습소,마틴영어교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,고등고급,15,20080502,20260712
강동구,교습소,여르미캘리그라피서예교습소,서울특별시 강동구 풍성로67길 65,기타(대),기타(중),서예(주2회80분),8,20030415,20240609
송파구,교습소,필로스국어교습소,서울특별시 송파구 위례성대로22가길 20,입시.검정 및 보습,보통교과,중등논술(주2회130분),12,20080506,20231018
양천구,학원,길벗제6관보습학원,서울특별시 양천구 목동중앙서로 27,입시.검정 및 보습,보통교과,보습,0,20080507,20260201
도봉구,학원,외대에이치에스(HS)도봉브랜치영어학원,서울특별시 도봉구 마들로 650,입시.검정 및 보습,보통교과,보습,118,20080508,20250601
양천구,교습소,최강멘토수학교습소,서울특별시 양천구 목동로 212,입시.검정 및 보습,보통교과,"초등수학A(초등1,2)",32,20080509,20231018
서초구,교습소,서래나무스즈키음악교습소,서울특별시 서초구 방배로 269,예능(대),예능(중),초급바이올린,15,20080502,20231018
서초구,교습소,웰라잉글리쉬영어교습소,서울특별시 서초구 방배로 37,입시.검정 및 보습,보통교과,영어(초등),8,20080502,20231018
서초구,학원,지엘에듀어학원,서울특별시 서초구 사임당로 173,국제화,외국어,"실용외국어(유아/초?중?고),",125,20080506,20251005
광진구,학원,넥스트젠(Next Gen)영어학원,서울특별시 광진구 광나루로 584,입시.검정 및 보습,보통교과,보습,0,20080508,20251214
도봉구,교습소,선덕e해법수학교습소,서울특별시 도봉구 시루봉로 56,입시.검정 및 보습,보통교과,초등수학,6,20080509,20251123
노원구,교습소,한솔주니어랩영어교습소,서울특별시 노원구 한글비석로54길 116,입시.검정 및 보습,보통교과,초등영어A,15,20260601,20260607
광진구,학원,참새방앗간떡요리학원,서울특별시 광진구 자양로 164,직업기술,산업응용기술,"식음료품(바리스타,소믈리에)",1850,20080507,20240908
서초구,교습소,반포친우음악교습소,서울특별시 서초구 사평대로45길 10-25,예능(대),예능(중),피아노(초급),54,20080508,20260607
광진구,교습소,리틀모짜르트피아노교습소,서울특별시 광진구 천호대로136길 43,예능(대),예능(중),피아노 초급(바이엘),6,20080401,20231018
광진구,교습소,아주특별한미술시간교습소,서울특별시 광진구 아차산로69길 36,예능(대),예능(중),미술 초등,12,20080320,20231029
성북구,학원,YM학원,서울특별시 성북구 보문로13다길 5,입시.검정 및 보습,보통교과,"보습,",114,20080513,20260712
강남구,학원,해를학원,서울특별시 강남구 삼성로 327,입시.검정 및 보습,보통교과,"보습?논술,",130,20080429,20231119
양천구,학원,그랑제꼴학원,서울특별시 양천구 목동동로 387,입시.검정 및 보습,보통교과,보습?논술,0,20080515,20260802
중랑구,학원,포커스학원,서울특별시 중랑구 면목로42길 6,입시.검정 및 보습,보통교과,보습,98,20080514,20241215
중랑구,학원,삼성영어학원,서울특별시 중랑구 양원역로 7,입시.검정 및 보습,보통교과,보습,60,20080513,20250112
양천구,학원,푸른미래에스학원,서울특별시 양천구 신정로7길 60-14,입시.검정 및 보습,보통교과,보습,80,20030314,20260628
서초구,학원,근육학아카데미학원,서울특별시 서초구 남부순환로347길 59,직업기술,산업응용기술,이?미용,10,20080514,20260607
노원구,학원,리얼모션만화학원,서울특별시 노원구 동일로 1354,예능(대),예능(중),미술,330,20080515,20250706
마포구,학원,청담클루빌영수전문학원,서울특별시 마포구 굴레방로 13,입시.검정 및 보습,보통교과,보습,120,20080502,20241215
마포구,학원,원리탐구학원,서울특별시 마포구 월드컵로36길 50,입시.검정 및 보습,보통교과,"보습,",6,20080502,20231018
마포구,학원,케이엠씨홍대실용음악학원,서울특별시 마포구 동교로 181,기예(대),기예(중),실용음악(성악),505,20080513,20250112
도봉구,학원,미래국어영어신관학원,서울특별시 도봉구 노해로65길 11,입시.검정 및 보습,보통교과,보습,82,20080519,20260329
성북구,학원,더옐실용음악학원,서울특별시 성북구 월곡로14길 26,예능(대),예능(중),음악,102,20080516,20240707
은평구,학원,뉴꿈을이루는자들의비젼학원,서울특별시 은평구 연서로 335,입시.검정 및 보습,보통교과,보습,110,20080507,20240128
영등포구,교습소,소리엘피아노음악교습소,서울특별시 영등포구 도림로112길 21-15,예능(대),예능(중),음악 피아노초급1(일50분*주5회*4.2주),45,20080519,20260607
