행정구역명,학원/교습소,학원명,도로명주소,분야명,교습계열명,교습과정목록명,정원합계,개설일자,적재일시
동작구,학원,위드(with)학원,서울특별시 동작구 상도로 45,입시.검정 및 보습,보통교과,"보습?논술,",32,20210607,20260215
영등포구,교습소,잉글리쉬링고영어교습소,서울특별시 영등포구 당산로44길 3,국제화,외국어,,6,20210607,20260215
마포구,교습소,로알드영어도서관영어교습소,서울특별시 마포구 월드컵북로 203,입시.검정 및 보습,보통교과,,9,20210513,20231018
마포구,학원,프레스티지음악학원,서울특별시 마포구 대흥로24길 24,예능(대),예능(중),음악,24,20210527,20250223
성북구,교습소,차오름수학교습소,서울특별시 성북구 서경로 60,입시.검정 및 보습,보통교과,초등수학,5,20210608,20240225
강남구,학원,발레브아카데미학원,서울특별시 강남구 선릉로94길 9,기예(대),기예(중),,84,20210602,20250831
강동구,교습소,생글생글독서논술교습소,서울특별시 강동구 고덕로13길 20,입시.검정 및 보습,보통교과,,18,20210608,20231018
강동구,교습소,아트앤하트고덕센트럴아이파크미술교습소,서울특별시 강동구 고덕로80길 123,예능(대),예능(중),"미술A(주1회,회80분)",54,20210609,20231018
강서구,교습소,이선수학교습소,서울특별시 강서구 양천로73길 56-2,입시.검정 및 보습,보통교과,초등수학1,42,20210609,20231018
강남구,학원,두각S관학원,서울특별시 강남구 도곡로 429,입시.검정 및 보습,보통교과,보습?논술,1980,20210609,20260809
노원구,교습소,우주수학교습소,서울특별시 노원구 동일로 1551,입시.검정 및 보습,보통교과,고등수학A,63,20210610,20251214
강동구,학원,브레이브잉글리시학원,서울특별시 강동구 고덕로 399,국제화,외국어,실용외국어(유아/초?중?고),80,20210609,20260607
강서구,학원,스카이독서실,서울특별시 강서구 강서로56길 110,독서실,독서,"독서실(일반인),",112,20210610,20231018
송파구,교습소,가락톡톡영어교습소,서울특별시 송파구 오금로40길 40,국제화,외국어,"실용영어회화(주3,회당60분)",6,20210611,20260607
양천구,교습소,최스수학시간수학교습소,서울특별시 양천구 목동중앙본로5길 73,입시.검정 및 보습,보통교과,초등수학A,30,20210611,20250413
마포구,학원,하이갈무리마포학원,서울특별시 마포구 백범로 68-1,입시.검정 및 보습,보통교과,보습?논술,279,20210603,20240128
마포구,학원,갈무리플러스마포학원,서울특별시 마포구 광성로 20,입시.검정 및 보습,보통교과,보습?논술,956,20210603,20250126
양천구,교습소,매쓰룸수학교습소,서울특별시 양천구 신목로 82,입시.검정 및 보습,보통교과,수학A(초등),63,20210614,20250309
마포구,학원,원수학학원,서울특별시 마포구 상암산로1길 73,입시.검정 및 보습,보통교과,보습,56,20210614,20240707
송파구,학원,생각하는황소수학송파2관학원,서울특별시 송파구 삼학사로 88,입시.검정 및 보습,보통교과,보습,30,20210614,20250330
영등포구,교습소,미오음악교습소,서울특별시 영등포구 선유로9나길 12,예능(대),예능(중),피아노실용1(일50분*주3회*4.2주),27,20210614,20260405
광진구,학원,드림아트미술학원,서울특별시 광진구 아차산로 493,예능(대),예능(중),"미술,",350,20210611,20231018
동작구,학원,책이되고픈연필독서논술학원,서울특별시 동작구 여의대방로 86-1,입시.검정 및 보습,보통교과,보습?논술,42,20210614,20260329
동작구,학원,스카이입시교육학원,서울특별시 동작구 동작대로 149,입시.검정 및 보습,보통교과,"보습?논술,",258,20210614,20240505
중랑구,교습소,스마트해법수학교습소,서울특별시 중랑구 신내로7다길 3,입시.검정 및 보습,보통교과,초등수학1,25,20210615,20250330
은평구,학원,아소비은평응암센터학원,서울특별시 은평구 응암로22길 37,입시.검정 및 보습,보통교과,보습,140,20210615,20260426
영등포구,교습소,튼튼수학교습소,서울특별시 영등포구 여의대방로 91,입시.검정 및 보습,보통교과,교과수학A(초등)(일180분*주2회*4주),20,20210615,20231018
영등포구,교습소,하우미술교습소,서울특별시 영등포구 국제금융로7길 27,예능(대),예능(중),미술(일반)(일90분*주3회*4주),6,20210615,20231018
마포구,학원,이안서가아현독서논술학원,서울특별시 마포구 굴레방로1길 25,입시.검정 및 보습,보통교과,,8,20210615,20231018
노원구,교습소,고리수학교습소,서울특별시 노원구 한글비석로 232,입시.검정 및 보습,보통교과,고등수학특강A,6,20210616,20260201
강남구,교습소,대치동영어교습소,서울특별시 강남구 선릉로 326,국제화,외국어,영어,32,20210616,20231018
양천구,교습소,아름다운숲논술교습소,서울특별시 양천구 목동서로 213,입시.검정 및 보습,보통교과,초중논술7,56,20210617,20260201
동대문구,학원,차승안피아노스튜디오음악학원,서울특별시 동대문구 사가정로 80,예능(대),예능(중),"음악,",799,20210617,20231018
동작구,학원,미래탐구국어의시간학원,서울특별시 동작구 상도로 63,입시.검정 및 보습,보통교과,보습,153,20210616,20251005
구로구,학원,현수학전문학원,서울특별시 구로구 오류로8길 34,입시.검정 및 보습,보통교과,,176,20210615,20231018
영등포구,학원,조이앤플레이음악학원,서울특별시 영등포구 도영로 19,기예(대),기예(중),실용음악(성악),126,20210617,20260607
성북구,학원,솔라르떼미술학원,서울특별시 성북구 삼양로 84,예능(대),예능(중),미술,240,20210618,20260607
성북구,학원,제이비엠(JBM)영어학원,서울특별시 성북구 아리랑로 28,입시.검정 및 보습,보통교과,"보습,",280,20210618,20241215
강남구,학원,다원초중등수학학원,서울특별시 강남구 삼성로 406,입시.검정 및 보습,보통교과,보습?논술,2220,20210618,20260628
강남구,학원,다원초중등과학학원,서울특별시 강남구 삼성로 406,입시.검정 및 보습,보통교과,보습?논술,2220,20210618,20260628
강남구,학원,에이일공일미술학원,서울특별시 강남구 선릉로 342,예능(대),예능(중),"미술,",40,20210617,20231018
송파구,학원,수학의맥학원,서울특별시 송파구 마천로 14,입시.검정 및 보습,보통교과,보습,230,20210621,20260607
동대문구,교습소,유니수학교습소,서울특별시 동대문구 사가정로 148,입시.검정 및 보습,보통교과,,42,20210621,20231018
구로구,교습소,신미림엘리트삼성영어교습소,서울특별시 구로구 신도림로 16,입시.검정 및 보습,보통교과,영어A(초)(일60분*주5회*4.2주),42,20210618,20250112
강동구,학원,국어로이루다국어학원,서울특별시 강동구 동남로75길 27,입시.검정 및 보습,보통교과,보습,300,20210621,20260802
강동구,교습소,SSA영어교습소,서울특별시 강동구 고덕로80길 123,입시.검정 및 보습,보통교과,"초등영어(주2회,회120분)",16,20210621,20250727
성동구,교습소,크레용미술교습소,서울특별시 성동구 금호로 127,예능(대),예능(중),미술,12,20210615,20231018
양천구,교습소,아트프렌(ARTFREN)미술교습소,서울특별시 양천구 중앙로32길 55,예능(대),예능(중),,9,20210622,20231018
양천구,교습소,라라피아노음악교습소,서울특별시 양천구 목동서로 130,예능(대),예능(중),입시피아노A,35,20210622,20250727
강서구,학원,에듀플렉스에듀코치개별지도등촌학원,서울특별시 강서구 강서로56길 110,입시.검정 및 보습,보통교과,보습,612,20210622,20260426
강남구,학원,폴러스폴댄스학원,서울특별시 강남구 논현로 515,기예(대),기예(중),"댄스,",1620,20210622,20231018
강동구,교습소,연세키즈바이올린음악교습소,서울특별시 강동구 상일로 55,예능(대),예능(중),,28,20210622,20251123
양천구,학원,불꽃수학마스터플랜학원,서울특별시 양천구 신목로2길 66,입시.검정 및 보습,보통교과,보습?논술,120,20210623,20260405
송파구,교습소,대치엔영어교습소,서울특별시 송파구 동남로 198,입시.검정 및 보습,보통교과,,18,20210623,20250727
강남구,교습소,손글국어교습소,서울특별시 강남구 선릉로62길 30,입시.검정 및 보습,보통교과,심화,7,20190313,20251109
광진구,학원,아이루체몬테소리학원,서울특별시 광진구 자양로5길 36,기타(대),기타(중),"기타(소),",1050,20210624,20231018
강남구,학원,역사화랑학원,서울특별시 강남구 선릉로64길 14,입시.검정 및 보습,보통교과,보습?논술,561,20210624,20260405
서대문구,학원,영어의힘바른학원,서울특별시 서대문구 응암로 62,입시.검정 및 보습,보통교과,보습,136,20210624,20250706
은평구,학원,한양디딤한국무용학원,서울특별시 은평구 증산로 353,예능(대),예능(중),,45,20210624,20231018
중랑구,학원,웅진씽크빅망우센터학원,서울특별시 중랑구 용마산로 454,입시.검정 및 보습,보통교과,보습?논술,60,20210624,20250907
동대문구,학원,매쓰맥스(MATHMAX)수학학원,서울특별시 동대문구 장한로25길 2,입시.검정 및 보습,보통교과,보습,230,20210624,20260329
영등포구,학원,옳바른학원,서울특별시 영등포구 여의대방로 89,입시.검정 및 보습,보통교과,,500,20210623,20231018
강남구,학원,라플라스수학학원,서울특별시 강남구 학동로56길 33,입시.검정 및 보습,보통교과,"보습,",30,20210615,20231018
강남구,학원,강남대성SII S관퀀텀라이브러리독서실,서울특별시 강남구 도곡로 429,독서실,독서,독서실(일반인),1548,20210615,20260201
강남구,학원,비씨씨서울어학원,서울특별시 강남구 역삼로 556,국제화,외국어,실용외국어(유아/초?중?고),120,20210615,20260802
중랑구,학원,정현아카데미스텝업(STEPUP)학원,서울특별시 중랑구 동일로126길 45,입시.검정 및 보습,보통교과,보습?논술,72,20210625,20260201
양천구,교습소,한우리독서토론논술목동8단지독서교실논술교습소,서울특별시 양천구 목동서로 280,입시.검정 및 보습,보통교과,초등정규독서논술,32,20210625,20260301
강남구,교습소,셀리즈클래스(Sally's Class)영어교습소,서울특별시 강남구 남부순환로363길 12-9,입시.검정 및 보습,보통교과,영어,6,20210625,20231018
송파구,학원,비발레학원,서울특별시 송파구 송파대로 381,기예(대),기예(중),,300,20210626,20231018
관악구,교습소,인수학교습소,서울특별시 관악구 은천로25길 69,입시.검정 및 보습,보통교과,수학(중등)2,12,20210628,20250209
강남구,학원,시대인재에스(S)관부엉이라이브러리독서실,서울특별시 강남구 삼성로57길 7,독서실,독서,독서실(일반인),189,20210628,20260705
강서구,학원,비커밍영어학원,서울특별시 강서구 마곡중앙6로 21,국제화,국제,통역(성인),15,20210628,20240225
서대문구,교습소,진수학교습소,서울특별시 서대문구 이화여대8길 123,입시.검정 및 보습,보통교과,,18,20210628,20231018
은평구,학원,파이온수학학원,서울특별시 은평구 서오릉로 175,입시.검정 및 보습,보통교과,보습,415,20210628,20260201
성동구,교습소,송원더아트미술교습소,서울특별시 성동구 광나루로11길 36,예능(대),예능(중),미술1,10,20210629,20231018
금천구,교습소,헤이호이미술교습소,서울특별시 금천구 시흥대로45길 39,예능(대),예능(중),창의미술(일60분*주5회*4.2주),40,20210630,20260329
양천구,학원,파이수학학원,서울특별시 양천구 월정로46길 11,입시.검정 및 보습,보통교과,보습?논술,112,20210630,20260405
송파구,학원,잠실나루뮤엠영어학원,서울특별시 송파구 올림픽로35길 112,입시.검정 및 보습,보통교과,보습,130,20210630,20250126
송파구,학원,친구들의미술학원,서울특별시 송파구 성내천로 212,예능(대),예능(중),"미술,",60,20210630,20231018
강남구,학원,동제편입학원,서울특별시 강남구 역삼로1길 18,인문사회(대),인문사회(중),"대학편입,",640,20210630,20231105
강남구,학원,학고재신관독서실,서울특별시 강남구 선릉로62길 17,독서실,독서,독서실(유아/초?중?고),65,20210630,20240225
마포구,교습소,닥터리바이올린교습소,서울특별시 마포구 대흥로24길 24,예능(대),예능(중),,27,20210525,20231018
용산구,학원,라미띠에발레(L'amiti? Ballet)학원,서울특별시 용산구 서빙고로 17,예능(대),예능(중),무용,20,20210630,20260426
광진구,교습소,민선피아노교습소,서울특별시 광진구 광나루로56길 63,예능(대),예능(중),"피아노,작곡(초)",12,20210630,20231018
금천구,학원,진학매티스트수학학원,서울특별시 금천구 시흥대로 291,입시.검정 및 보습,보통교과,"보습?논술,",90,20210629,20231018
중랑구,교습소,수학의발견수학교습소,서울특별시 중랑구 신내로 51,입시.검정 및 보습,보통교과,수학(초등A),33,20210630,20250126
서초구,학원,강한수학학원,서울특별시 서초구 서초대로 35,입시.검정 및 보습,보통교과,보습,70,20210702,20250518
강서구,학원,인텔마이티인공지능코딩학원,서울특별시 강서구 강서로45길 17,기타(대),기타(중),"컴퓨터(소),",124,20210702,20231018
서초구,교습소,리드인서초내곡포레스타논술교습소,서울특별시 서초구 헌릉로8길 9-8,입시.검정 및 보습,보통교과,논술,15,20210702,20231018
송파구,학원,송이룸영문법학원,서울특별시 송파구 석촌호수로 61,입시.검정 및 보습,보통교과,보습,165,20210705,20260201
노원구,학원,잇올스파르타노원중계2관리형프리미엄독서실,서울특별시 노원구 한글비석로 231,독서실,독서,독서실(일반인),276,20210702,20260607
강서구,학원,울림실용음악학원,서울특별시 강서구 강서로56가길 41,예능(대),예능(중),,40,20210705,20231018
양천구,교습소,목동매직셈주산교습소,서울특별시 양천구 목동동로 10,기타(대),기타(중),,36,20210705,20231018
노원구,학원,에듀플렉스에듀코치개별지도하계학원,서울특별시 노원구 동일로204가길 34,입시.검정 및 보습,보통교과,보습,0,20210706,20260628
마포구,교습소,차수학교습소,서울특별시 마포구 월드컵로42길 40,입시.검정 및 보습,보통교과,초등수학2,36,20210624,20240623
강남구,학원,시대인재브릿지관부엉이라이브러리독서실,서울특별시 강남구 도곡로 503,독서실,독서,독서실(일반인),117,20210623,20260628
강남구,교습소,온유독서논술교습소,서울특별시 강남구 삼성로63길 10,입시.검정 및 보습,보통교과,논술,3,20210623,20250518
마포구,교습소,이기자수학연구소수학교습소,서울특별시 마포구 월드컵로42길 40,입시.검정 및 보습,보통교과,,18,20210624,20240623
마포구,교습소,공감주니어수학교습소,서울특별시 마포구 월드컵로42길 40,입시.검정 및 보습,보통교과,초등수학,12,20210527,20250907
마포구,학원,윤음악학원,서울특별시 마포구 잔다리로 96,예능(대),예능(중),음악,615,20210628,20250112
마포구,학원,이(e)강한학원,서울특별시 마포구 백범로 124,입시.검정 및 보습,보통교과,보습,100,20210623,20241215
마포구,학원,그림탐정아트스튜디오학원,서울특별시 마포구 대흥로24길 24,예능(대),예능(중),"미술,",13,20210527,20231018
강남구,교습소,대치엑셀수학교습소,서울특별시 강남구 삼성로63길 10,입시.검정 및 보습,보통교과,,4,20210623,20240324
마포구,학원,케이매쓰(kmath)수학학원,서울특별시 마포구 대흥로24길 24,입시.검정 및 보습,보통교과,,23,20210601,20260426
양천구,교습소,목동3단지스마트해법수학교습소,서울특별시 양천구 목동서로 100,입시.검정 및 보습,보통교과,초등수학A,45,20210706,20250309
동작구,학원,수학을삼키다흑석2관학원,서울특별시 동작구 현충로 92,입시.검정 및 보습,보통교과,보습,70,20210707,20250413
광진구,학원,앤수학영어학원,서울특별시 광진구 자양로9길 77,입시.검정 및 보습,보통교과,"보습,",64,20210706,20231018
성북구,학원,수학은권상호수학학원,서울특별시 성북구 종암로21길 25,입시.검정 및 보습,보통교과,보습,222,20210706,20240128
노원구,교습소,오투오쌤과학교습소,서울특별시 노원구 한글비석로 242,입시.검정 및 보습,보통교과,중등과학2,16,20210707,20260329
성동구,교습소,행당스마트해법수학교습소,서울특별시 성동구 고산자로8길 12,입시.검정 및 보습,보통교과,초등 수학,14,20210708,20231018
서대문구,학원,깊은수학학원,서울특별시 서대문구 가재울로12길 36,입시.검정 및 보습,보통교과,"보습,",112,20210707,20231018
영등포구,학원,최강플러스블랙프리미엄학원,서울특별시 영등포구 가마산로89길 8,입시.검정 및 보습,보통교과,보습,64,20210707,20260802
은평구,교습소,수정음악교습소,서울특별시 은평구 은평로 240,예능(대),예능(중),피아노중급반,24,20210707,20240317
은평구,학원,기탄사고력교실갈현매일학원,서울특별시 은평구 연서로27길 29,입시.검정 및 보습,보통교과,보습,350,20210707,20240707
강서구,교습소,아르틴음악교습소,서울특별시 강서구 마곡중앙1로 20,예능(대),예능(중),,21,20210707,20231018
강남구,학원,서울아카데미고등부학원,서울특별시 강남구 역삼로 422,종합(대),,"보습,보습?논술,실용외국어(유아/초?중?고)",1540,20210708,20260816
성북구,학원,성북미래탐구초등학원,서울특별시 성북구 동소문로 212-66,입시.검정 및 보습,보통교과,보습?논술,546,20210709,20260405
송파구,학원,씨유수학학원,서울특별시 송파구 마천로 39,입시.검정 및 보습,보통교과,보습,40,20210709,20250727
송파구,학원,백향목에듀학원,서울특별시 송파구 오금로 422,입시.검정 및 보습,보통교과,보습,90,20210709,20260607
노원구,학원,에스비에스(SBS)아카데미에이아이엑스(AIX)학원,서울특별시 노원구 노해로83길 21,직업기술,컴퓨터,컴퓨터,3355,20210712,20260809
송파구,학원,공터영어송파이레학원,서울특별시 송파구 송이로15길 10,입시.검정 및 보습,보통교과,"보습,보통교과",140,20210713,20260315
금천구,학원,천재교과서밀크티아이원격학원,서울특별시 금천구 가산디지털1로 16,종합(대),,기타(소),2,20210712,20260201
강서구,학원,사사모플러스수학학원,서울특별시 강서구 강서로47가길 33,입시.검정 및 보습,보통교과,,93,20210713,20231018
금천구,교습소,엠에이치수학교습소,서울특별시 금천구 시흥대로 214,입시.검정 및 보습,보통교과,초등A(일120분*주3회*4.2주),48,20210713,20231018
구로구,학원,보스조슈아영어학원,서울특별시 구로구 경인로59길 8,입시.검정 및 보습,보통교과,보습,308,20210713,20260712
구로구,교습소,신도림동아독서논술교습소,서울특별시 구로구 신도림로 87,입시.검정 및 보습,보통교과,M플라톤(중등)(일170분*주1회*4.2주),102,20210713,20251214
중랑구,학원,이지잉글리시(EZ ENGLISH)학원,서울특별시 중랑구 면목로48길 25,입시.검정 및 보습,보통교과,,20,20210712,20231018
동대문구,교습소,씨투엠브레인창의수학교습소,서울특별시 동대문구 장안벚꽃로 167,입시.검정 및 보습,보통교과,수학1,21,20210713,20250112
서초구,학원,스마트해법서초플래그십학원,서울특별시 서초구 사임당로 158,입시.검정 및 보습,보통교과,보습,934,20210714,20260329
동대문구,학원,봄국어전문본관학원,서울특별시 동대문구 장한로26길 28,입시.검정 및 보습,보통교과,보습,120,20210714,20250518
서초구,학원,우승희영어학원,서울특별시 서초구 고무래로8길 8,입시.검정 및 보습,보통교과,보습,32,20210712,20251116
강남구,학원,자강학원,서울특별시 강남구 삼성로 350-5,입시.검정 및 보습,보통교과,,216,20210708,20231018
서초구,학원,어셔어학원제1별관학원,서울특별시 서초구 사평대로55길 26,국제화,국제,,740,20230915,20250518
강남구,교습소,스누키피아수학교습소,서울특별시 강남구 삼성로 308,입시.검정 및 보습,보통교과,,9,20210708,20250629
강남구,교습소,렉스피아노스튜디오(Rex Piano Studio)피아노교습소,서울특별시 강남구 선릉로 225,예능(대),예능(중),,15,20210708,20231018
강동구,학원,띵킹트리(THINKING TREE)학원,서울특별시 강동구 고덕로83길 6,입시.검정 및 보습,보통교과,보습,200,20210714,20251005
양천구,교습소,스마일피아노음악교습소,서울특별시 양천구 신목로 77,예능(대),예능(중),피아노입시C1,15,20210714,20240428
강남구,학원,에임앤어치브아카데미학원,서울특별시 강남구 압구정로30길 70,입시.검정 및 보습,보통교과,,30,20210715,20250622
강남구,학원,브릿비잉글리시영어학원,서울특별시 강남구 삼성로115길 16-1,입시.검정 및 보습,보통교과,보습,37,20210714,20260215
중랑구,교습소,스마트해법영어교습소,서울특별시 중랑구 신내로17길 41,입시.검정 및 보습,보통교과,초등영어1,10,20210715,20260621
송파구,교습소,K수학교습소,서울특별시 송파구 백제고분로31길 29,입시.검정 및 보습,보통교과,"초등수학(주5회,회60분)",21,20210715,20250727
서초구,학원,에그본학원,서울특별시 서초구 사평대로45길 10-25,입시.검정 및 보습,보통교과,"보습?논술,",26,20210715,20231018
노원구,학원,학림제5학원,서울특별시 노원구 중계로 225,입시.검정 및 보습,보통교과,보습,2000,20210719,20260208
광진구,교습소,리드인독서논술광장점교습소,서울특별시 광진구 아차산로 530,입시.검정 및 보습,보통교과,독서,60,20210716,20250126
서초구,교습소,아우름영어교습소,서울특별시 서초구 신반포로 177,입시.검정 및 보습,보통교과,초등영어,13,20210713,20250601
강남구,교습소,동아수학교습소,서울특별시 강남구 남부순환로 2927,입시.검정 및 보습,보통교과,"수학(초,중,고)",9,20210712,20260621
강서구,교습소,신나는연세피아노음악교습소,서울특별시 강서구 등촌로 163,예능(대),예능(중),,15,20210716,20241215
서초구,학원,메타인입시컨설팅학원,서울특별시 서초구 서초중앙로22길 118,입시.검정 및 보습,진학지도,진학상담지도,0,20210713,20260426
강서구,학원,논리와철학학원,서울특별시 강서구 공항대로 103,입시.검정 및 보습,보통교과,보습?논술,20,20210716,20250223
성동구,교습소,브레인리드인수학교습소,서울특별시 성동구 고산자로6길 24,입시.검정 및 보습,보통교과,고등수학특강,35,20210719,20250525
송파구,교습소,스튜디오랑(STUDIOLANG)피아노교습소,서울특별시 송파구 송파대로 111,예능(대),예능(중),,20,20210716,20250727
강동구,학원,인생수학학원,서울특별시 강동구 구천면로 418,입시.검정 및 보습,보통교과,보습,24,20210714,20231206
성동구,학원,성동비바키즈심슨어학원,서울특별시 성동구 고산자로6길 40,종합(대),,"미술,실용외국어(유아/초?중?고),음악,정보",0,20210719,20260809
양천구,교습소,정진수학교습소,서울특별시 양천구 신목로 31,입시.검정 및 보습,보통교과,,45,20210719,20231018
양천구,교습소,차원이다른영어교습소,서울특별시 양천구 신목로2길 29,국제화,외국어,영어C(3),24,20210719,20260329
양천구,학원,아이리스음악학원,서울특별시 양천구 중앙로29길 61,예능(대),예능(중),,60,20210719,20231018
은평구,교습소,영드럼기타레슨공방음악교습소,서울특별시 은평구 통일로 790,예능(대),예능(중),우쿨렐레(주1회),50,20210716,20231018
노원구,학원,중계동매스타트수학학원,서울특별시 노원구 중계로16길 30,입시.검정 및 보습,보통교과,보습,0,20210716,20260329
강서구,학원,목동사과나무수학학원,서울특별시 강서구 공항대로41길 52,입시.검정 및 보습,보통교과,보습?논술,680,20210720,20241215
강동구,학원,이상스터디학원,서울특별시 강동구 구천면로 428,입시.검정 및 보습,보통교과,보습,320,20210716,20260329
동작구,교습소,앨리슨영어교습소,서울특별시 동작구 현충로 153,국제화,외국어,,72,20210720,20231018
강남구,학원,프레파유학미술학원,서울특별시 강남구 언주로167길 35,예능(대),예능(중),"미술,",28,20210713,20231018
서초구,학원,필즈더클래식서초센터학원,서울특별시 서초구 고무래로10길 17,입시.검정 및 보습,보통교과,"보습?논술,",108,20210721,20231018
서초구,교습소,삼성영어셀레나서초우면학습관영어교습소,서울특별시 서초구 태봉로 70,국제화,외국어,Pre-Level,63,20210719,20231018
서초구,교습소,보네뜨발레교습소,서울특별시 서초구 서운로 207,예능(대),예능(중),,36,20210719,20260329
서초구,학원,반석수학신동관학원,서울특별시 서초구 잠원로14길 29,입시.검정 및 보습,보통교과,보습?논술,72,20210719,20240428
동대문구,교습소,정명영어교습소,서울특별시 동대문구 이문로54길 46,입시.검정 및 보습,보통교과,고등영어 1,35,20210722,20231018
구로구,학원,쎈학원,서울특별시 구로구 경인로59길 8,입시.검정 및 보습,보통교과,보습,91,20210723,20260201
마포구,학원,클럽깰끄쇼즈미술유학포트폴리오학원,서울특별시 마포구 와우산로21길 19-19,예능(대),예능(중),"미술,",120,20210703,20241215
마포구,학원,대치강한영어학원,서울특별시 마포구 독막로 257-1,입시.검정 및 보습,보통교과,보습,184,20210712,20250810
강서구,학원,최지원논술국어학원,서울특별시 강서구 양천로73길 90,입시.검정 및 보습,보통교과,,110,20210723,20231018
강서구,학원,에스앤비수학학원,서울특별시 강서구 양천로 677,입시.검정 및 보습,보통교과,"보습,",100,20210723,20231018
강동구,교습소,선화미술교습소,서울특별시 강동구 고덕로 390,예능(대),예능(중),,18,20210723,20250727
강동구,교습소,리듬영어교습소,서울특별시 강동구 고덕로46길 85,입시.검정 및 보습,보통교과,,15,20210719,20231018
성북구,교습소,아이작수학교습소,서울특별시 성북구 성북로4길 52,입시.검정 및 보습,보통교과,,9,20210723,20231018
영등포구,교습소,뮤직프렌즈피아노교습소,서울특별시 영등포구 도신로62길 26-1,예능(대),예능(중),피아노초급5회반(일60분*주5회*4.2주),30,20210723,20231018
마포구,학원,잉글리시버드학원,서울특별시 마포구 대흥로24길 24,입시.검정 및 보습,보통교과,"보습,",8,20210622,20231018
강동구,학원,기파랑문해원강동고덕원학원,서울특별시 강동구 고덕로 266,입시.검정 및 보습,보통교과,"보습,",24,20210723,20260308
노원구,학원,은사수와식학원,서울특별시 노원구 한글비석로 250,입시.검정 및 보습,보통교과,보습,0,20210726,20260719
마포구,학원,크루쉽승무원학원,서울특별시 마포구 잔다리로 46,기타(대),기타(중),항공승무원,350,20210723,20260621
마포구,학원,홍대아베크뮤직아카데미학원,서울특별시 마포구 동교로 195,예능(대),예능(중),음악,21,20210714,20250831
마포구,학원,리드인독서논술국어2상수학학원,서울특별시 마포구 월드컵북로 502,입시.검정 및 보습,보통교과,보습?논술,904,20210716,20240707
마포구,학원,플로라발레학원,서울특별시 마포구 광성로 20,예능(대),예능(중),,30,20210720,20231018
마포구,학원,엠피에이정수학학원,서울특별시 마포구 백범로 124,입시.검정 및 보습,보통교과,보습,165,20210621,20260628
서초구,교습소,리베플루트교습소,서울특별시 서초구 서초중앙로 238,예능(대),예능(중),,3,20210723,20251109
동대문구,교습소,오메가수학교습소,서울특별시 동대문구 한천로33길 31,입시.검정 및 보습,보통교과,,20,20210726,20231018
강남구,교습소,마리아영어(MARIA ENGLISH)교습소,서울특별시 강남구 삼성로 305,입시.검정 및 보습,보통교과,,9,20210721,20231018
강동구,교습소,이솔이플룻&팬플룻음악교습소,서울특별시 강동구 명일로 158,예능(대),예능(중),,8,20210726,20250727
영등포구,학원,이지수학학원,서울특별시 영등포구 도신로60길 15-2,입시.검정 및 보습,보통교과,보습,130,20210727,20260719
양천구,교습소,수강수학교습소,서울특별시 양천구 목동서로 77,입시.검정 및 보습,보통교과,수학(초등),9,20210726,20231018
