field_1,field_2,field_3,field_4
2024,마라0051,in_age_067,5
2024,마라0051,in_age_068,5
2024,마라0051,in_age_069,5
2024,마라0051,in_age_070,8
2024,마라0051,in_age_071,13
2024,마라0051,in_age_072,8
2024,마라0051,in_age_073,5
2024,마라0051,in_age_074,8
2024,마라0051,in_age_075,8
2024,마라0051,in_age_076,8
2024,마라0051,in_age_077,5
2024,마라0051,in_age_078,0
2024,마라0051,to_in_001,205
2024,마라0051,to_in_007,93
2024,마라0051,to_in_008,115
2024,마라0052,in_age_001,5
2024,마라0052,in_age_002,8
2024,마라0052,in_age_003,8
2024,마라0052,in_age_004,8
2024,마라0052,in_age_005,8
2024,마라0052,in_age_006,5
2024,마라0052,in_age_007,8
2024,마라0052,in_age_008,5
2024,마라0052,in_age_009,8
2024,마라0052,in_age_010,13
2024,마라0052,in_age_011,18
2024,마라0052,in_age_012,18
2024,마라0052,in_age_013,23
2024,마라0052,in_age_014,23
2024,마라0052,in_age_015,5
2024,마라0052,in_age_016,5
2024,마라0052,in_age_017,8
2024,마라0052,in_age_031,5
2024,마라0052,in_age_032,5
2024,마라0052,in_age_033,5
2024,마라0052,in_age_034,8
2024,마라0052,in_age_035,5
2024,마라0052,in_age_036,5
2024,마라0052,in_age_037,5
2024,마라0052,in_age_038,5
2024,마라0052,in_age_039,5
2024,마라0052,in_age_040,5
2024,마라0052,in_age_041,13
2024,마라0052,in_age_042,8
2024,마라0052,in_age_043,13
2024,마라0052,in_age_044,13
2024,마라0052,in_age_045,5
2024,마라0052,in_age_046,5
2024,마라0052,in_age_047,5
2024,마라0052,in_age_061,0
2024,마라0052,in_age_062,8
2024,마라0052,in_age_063,8
2024,마라0052,in_age_064,5
2024,마라0052,in_age_065,5
2024,마라0052,in_age_067,5
2024,마라0052,in_age_068,5
2024,마라0052,in_age_069,5
2024,마라0052,in_age_070,8
2024,마라0052,in_age_071,8
2024,마라0052,in_age_072,13
2024,마라0052,in_age_073,13
2024,마라0052,in_age_074,8
2024,마라0052,in_age_075,5
2024,마라0052,in_age_076,5
2024,마라0052,in_age_077,5
2024,마라0052,to_in_001,173
2024,마라0052,to_in_007,88
2024,마라0052,to_in_008,83
2024,마라0055,in_age_001,67
2024,마라0055,in_age_002,133
2024,마라0055,in_age_003,172
2024,마라0055,in_age_004,183
2024,마라0055,in_age_005,250
2024,마라0055,in_age_006,397
