field_1,field_2,field_3,field_4
"2024",마라0853,to_in_001,"11490"
"2024",마라0854,to_in_001,"2696"
"2024",마라0855,to_in_001,"4818"
"2024",마라0856,to_in_001,"11036"
"2024",마라0857,to_in_001,"1990"
"2024",마라0858,to_in_001,"50"
"2024",마라0859,to_in_001,"28"
"2024",마라0862,to_in_001,"63"
"2024",마라0863,to_in_001,"18"
"2024",마라0864,to_in_001,"148"
"2024",마라0865,to_in_001,"138"
"2024",마라0866,to_in_001,"153"
"2024",마라0867,to_in_001,"68"
"2024",마라0868,to_in_001,"48"
"2024",마라0869,to_in_001,"38"
"2024",마라0871,to_in_001,"13"
"2024",마라0878,to_in_001,"8"
"2024",마라0884,to_in_001,"4039"
"2024",마라0885,to_in_001,"11188"
"2024",마라0887,to_in_001,"5"
"2024",마라0888,to_in_001,"8667"
"2024",마라0889,to_in_001,"167"
"2024",마라0890,to_in_001,"5839"
"2024",마라0891,to_in_001,"18008"
"2024",마라0892,to_in_001,"21673"
"2024",마라0893,to_in_001,"5840"
"2024",마라0894,to_in_001,"3019"
"2024",마라0895,to_in_001,"5"
"2024",마라0898,to_in_001,"1559"
"2024",마라0899,to_in_001,"1030"
"2024",마라0945,to_in_001,"5"
"2024",마라0946,to_in_001,"426"
"2024",마라0947,to_in_001,"0"
"2024",마라0948,to_in_001,"833"
"2024",마라0949,to_in_001,"1123"
"2024",마라0950,to_in_001,"1599"
"2024",마라0952,to_in_001,"1281"
"2024",마라0953,to_in_001,"537"
"2024",마라0954,to_in_001,"188"
"2024",마라0955,to_in_001,"2479"
"2024",마라0956,to_in_001,"9461"
"2024",마라0957,to_in_001,"991"
"2024",마라0958,to_in_001,"460"
"2024",마라0960,to_in_001,"0"
"2024",마라0961,to_in_001,"13"
"2024",마라0962,to_in_001,"0"
"2024",마라0963,to_in_001,"18"
"2024",마라0964,to_in_001,"173"
"2024",마라0965,to_in_001,"13"
"2024",마라0966,to_in_001,"68"
"2024",마라0967,to_in_001,"118"
"2024",마라0968,to_in_001,"108"
"2024",마라0969,to_in_001,"108"
"2024",마라0970,to_in_001,"5"
"2024",마라0971,to_in_001,"123"
"2024",마라0979,to_in_001,"103"
"2024",마라0980,to_in_001,"267"
"2024",마라0981,to_in_001,"469"
"2024",마라0982,to_in_001,"9682"
"2024",마라0983,to_in_001,"9806"
"2024",마라0984,to_in_001,"9733"
"2024",마라0985,to_in_001,"9798"
"2024",마라0986,to_in_001,"8"
"2024",마라0987,to_in_001,"5"
"2024",마라0988,to_in_001,"92"
"2024",마라0989,to_in_001,"614"
"2024",마라0990,to_in_001,"8534"
"2024",마라0991,to_in_001,"30518"
"2024",마라0992,to_in_001,"8838"
"2024",마라0993,to_in_001,"2901"
"2024",마라0994,to_in_001,"183"
"2024",마라0997,to_in_001,"0"
"2024",마라0998,to_in_001,"5489"
"2024",마라0999,to_in_001,"206"
"2024",마라1042,to_in_001,"0"
"2024",마라1046,to_in_001,"13"
"2024",마라1047,to_in_001,"183"
"2024",마라1048,to_in_001,"1405"
"2024",마라1049,to_in_001,"113"
"2024",마라1050,to_in_001,"18"
"2024",마라1051,to_in_001,"53"
"2024",마라1054,to_in_001,"1605"
"2024",마라1056,to_in_001,"114"
"2024",마라1057,to_in_001,"23"
"2024",마라1058,to_in_001,"404"
"2024",마라1059,to_in_001,"8"
"2024",마라1060,to_in_001,"159"
"2024",마라1061,to_in_001,"93"
"2024",마라1062,to_in_001,"33"
"2024",마라1063,to_in_001,"238"
"2024",마라1064,to_in_001,"18"
"2024",마라1068,to_in_001,"18"
"2024",마라1069,to_in_001,"13"
"2024",마라1070,to_in_001,"108"
"2024",마라1071,to_in_001,"5"
"2024",마라1078,to_in_001,"77"
"2024",마라1079,to_in_001,"68"
"2024",마라1081,to_in_001,"168"
"2024",마라1082,to_in_001,"5184"
"2024",마라1083,to_in_001,"6019"
"2024",마라1084,to_in_001,"8722"
"2024",마라1085,to_in_001,"5349"
"2024",마라1087,to_in_001,"8"
"2024",마라1088,to_in_001,"8"
"2024",마라1089,to_in_001,"4846"
"2024",마라1090,to_in_001,"12754"
"2024",마라1091,to_in_001,"5866"
"2024",마라1092,to_in_001,"1744"
"2024",마라1097,to_in_001,"63"
"2024",마라1098,to_in_001,"38"
"2024",마라1099,to_in_001,"408"
"2024",마라1144,to_in_001,"8"
"2024",마라1145,to_in_001,"93"
"2024",마라1146,to_in_001,"28"
"2024",마라1149,to_in_001,"73"
"2024",마라1150,to_in_001,"8"
"2024",마라1151,to_in_001,"229"
"2024",마라1152,to_in_001,"2859"
"2024",마라1153,to_in_001,"1055"
"2024",마라1154,to_in_001,"0"
"2024",마라1158,to_in_001,"133"
"2024",마라1159,to_in_001,"5"
"2024",마라1160,to_in_001,"143"
"2024",마라1161,to_in_001,"425"
"2024",마라1162,to_in_001,"23"
"2024",마라1164,to_in_001,"103"
"2024",마라1170,to_in_001,"73"
"2024",마라1177,to_in_001,"88"
"2024",마라1178,to_in_001,"231"
"2024",마라1179,to_in_001,"360"
"2024",마라1180,to_in_001,"63"
"2024",마라1181,to_in_001,"0"
"2024",마라1182,to_in_001,"13"
"2024",마라1184,to_in_001,"4555"
"2024",마라1185,to_in_001,"1545"
"2024",마라1188,to_in_001,"88"
