2019,마아0502,cp2_bnu_01,3
2019,마아0502,cp2_bnu_10,0
2019,마아0502,cp2_bnu_32,0
2019,마아0502,cp2_bnu_34,0
2019,마아0502,cp2_bnu_47,0
2019,마아0502,cp2_bnu_55,3
2019,마아0502,cp2_bnu_85,0
2019,마아0502,cp2_bnu_94,0
2019,마아0503,cp2_bnu_47,3
2019,마아0503,cp2_bnu_68,0
2019,마아0503,cp2_bnu_94,3
2019,마아0504,cp2_bnu_47,3
2019,마아0504,cp2_bnu_55,3
2019,마아0504,cp2_bnu_56,3
2019,마아0603,cp2_bnu_33,0
2019,마아0603,cp2_bnu_41,3
2019,마아0603,cp2_bnu_47,5
2019,마아0603,cp2_bnu_55,3
2019,마아0603,cp2_bnu_56,5
2019,마아0603,cp2_bnu_68,3
2019,마아0603,cp2_bnu_85,5
2019,마아0603,cp2_bnu_95,0
2019,마아0700,cp2_bnu_41,0
2019,마아0700,cp2_bnu_42,0
2019,마아0700,cp2_bnu_55,3
2019,마아0700,cp2_bnu_96,0
2019,마아0701,cp2_bnu_46,5
2019,마아0701,cp2_bnu_47,8
2019,마아0701,cp2_bnu_55,5
2019,마아0701,cp2_bnu_56,8
2019,마아0701,cp2_bnu_68,3
2019,마아0701,cp2_bnu_76,3
2019,마아0701,cp2_bnu_85,4
2019,마아0701,cp2_bnu_94,0
2019,마아0701,cp2_bnu_95,3
2019,마아0702,cp2_bnu_25,3
2019,마아0702,cp2_bnu_41,0
2019,마아0702,cp2_bnu_42,0
2019,마아0702,cp2_bnu_46,0
2019,마아0702,cp2_bnu_47,8
2019,마아0702,cp2_bnu_55,9
2019,마아0702,cp2_bnu_56,22
2019,마아0702,cp2_bnu_61,0
2019,마아0702,cp2_bnu_64,0
2019,마아0702,cp2_bnu_68,3
2019,마아0702,cp2_bnu_75,0
2019,마아0702,cp2_bnu_76,3
2019,마아0702,cp2_bnu_84,0
2019,마아0702,cp2_bnu_85,3
2019,마아0702,cp2_bnu_86,0
2019,마아0702,cp2_bnu_90,3
2019,마아0702,cp2_bnu_91,3
2019,마아0702,cp2_bnu_94,3
2019,마아0702,cp2_bnu_95,3
2019,마아0702,cp2_bnu_96,5
2019,마아0703,cp2_bnu_46,0
2019,마아0703,cp2_bnu_47,8
2019,마아0703,cp2_bnu_55,33
2019,마아0703,cp2_bnu_56,11
2019,마아0703,cp2_bnu_63,0
2019,마아0703,cp2_bnu_68,3
2019,마아0703,cp2_bnu_76,3
2019,마아0703,cp2_bnu_90,0
2019,마아0703,cp2_bnu_91,0
2019,마아0800,cp2_bnu_84,0
2019,마아0800,cp2_bnu_91,0
2019,마아0801,cp2_bnu_46,3
2019,마아0801,cp2_bnu_47,5
2019,마아0801,cp2_bnu_56,5
2019,마아0801,cp2_bnu_84,0
2019,마아0801,cp2_bnu_85,3
2019,마아0803,cp2_bnu_56,0
2019,마아0900,cp2_bnu_91,0
