"X1","X2","X3","X4","source_file"
2024,"라라8680","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8681","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8681","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8681","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8682","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8682","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8683","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8683","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8684","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8684","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8684","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8685","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8689","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8690","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8690","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8690","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8695","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8695","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8696","ho_yr_001",14,"2024년_주택_라라_1K.csv"
2024,"라라8696","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8697","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8697","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8697","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8698","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8698","ho_yr_002",13,"2024년_주택_라라_1K.csv"
2024,"라라8698","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8735","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8736","ho_yr_001",20,"2024년_주택_라라_1K.csv"
2024,"라라8736","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8736","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8737","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8751","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8752","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8753","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8753","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8753","ho_yr_003",33,"2024년_주택_라라_1K.csv"
2024,"라라8754","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8754","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8755","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8755","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8755","ho_yr_003",98,"2024년_주택_라라_1K.csv"
2024,"라라8756","ho_yr_001",34,"2024년_주택_라라_1K.csv"
2024,"라라8756","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8756","ho_yr_003",80,"2024년_주택_라라_1K.csv"
2024,"라라8757","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8766","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8767","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8767","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8767","ho_yr_003",14,"2024년_주택_라라_1K.csv"
2024,"라라8768","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8771","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8771","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8772","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8772","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8772","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8773","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8773","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8774","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8774","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8774","ho_yr_003",15,"2024년_주택_라라_1K.csv"
2024,"라라8775","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8775","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8777","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8777","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8777","ho_yr_003",28,"2024년_주택_라라_1K.csv"
2024,"라라8779","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8779","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8779","ho_yr_003",19,"2024년_주택_라라_1K.csv"
2024,"라라8780","ho_yr_001",23,"2024년_주택_라라_1K.csv"
2024,"라라8780","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8780","ho_yr_003",142,"2024년_주택_라라_1K.csv"
2024,"라라8781","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8781","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8781","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8782","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8782","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8782","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8783","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8783","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8783","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8786","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8786","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8786","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8787","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8787","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8788","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8788","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8788","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8789","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8790","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8790","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8790","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8791","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8794","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8794","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8795","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8795","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8796","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8796","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8796","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8797","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8797","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8797","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8798","ho_yr_001",47,"2024년_주택_라라_1K.csv"
2024,"라라8798","ho_yr_002",16,"2024년_주택_라라_1K.csv"
2024,"라라8798","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8799","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8799","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8836","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8836","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8836","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8837","ho_yr_001",27,"2024년_주택_라라_1K.csv"
2024,"라라8837","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8837","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8843","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8843","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8844","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8844","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8844","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8845","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8845","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8845","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8846","ho_yr_001",12,"2024년_주택_라라_1K.csv"
2024,"라라8846","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8846","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8847","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8848","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8848","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8848","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8849","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8849","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8852","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8852","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8853","ho_yr_001",14,"2024년_주택_라라_1K.csv"
2024,"라라8853","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8853","ho_yr_003",19,"2024년_주택_라라_1K.csv"
2024,"라라8854","ho_yr_001",15,"2024년_주택_라라_1K.csv"
2024,"라라8854","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8854","ho_yr_003",33,"2024년_주택_라라_1K.csv"
2024,"라라8855","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8855","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8855","ho_yr_003",46,"2024년_주택_라라_1K.csv"
2024,"라라8856","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8856","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8857","ho_yr_001",15,"2024년_주택_라라_1K.csv"
2024,"라라8857","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8857","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8858","ho_yr_001",23,"2024년_주택_라라_1K.csv"
2024,"라라8858","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8858","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8867","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8867","ho_yr_002",11,"2024년_주택_라라_1K.csv"
2024,"라라8867","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8871","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8871","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8872","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8872","ho_yr_002",7,"2024년_주택_라라_1K.csv"
2024,"라라8872","ho_yr_003",6,"2024년_주택_라라_1K.csv"
2024,"라라8873","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8873","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8873","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8874","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8874","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8874","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8875","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8876","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8877","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8878","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8878","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8878","ho_yr_003",28,"2024년_주택_라라_1K.csv"
2024,"라라8879","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8879","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8879","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8880","ho_yr_001",49,"2024년_주택_라라_1K.csv"
2024,"라라8880","ho_yr_002",33,"2024년_주택_라라_1K.csv"
2024,"라라8880","ho_yr_003",71,"2024년_주택_라라_1K.csv"
2024,"라라8881","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8881","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8881","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8882","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8882","ho_yr_003",17,"2024년_주택_라라_1K.csv"
2024,"라라8883","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8883","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8884","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8884","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8885","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8885","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8885","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8886","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8886","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8887","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8887","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8887","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8890","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라8890","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8893","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8896","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8896","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8897","ho_yr_001",24,"2024년_주택_라라_1K.csv"
2024,"라라8897","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8898","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8898","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8899","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8899","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8899","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8939","ho_yr_001",27,"2024년_주택_라라_1K.csv"
2024,"라라8939","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8939","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8941","ho_yr_001",20,"2024년_주택_라라_1K.csv"
2024,"라라8941","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8941","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8942","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8942","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8943","ho_yr_001",20,"2024년_주택_라라_1K.csv"
2024,"라라8943","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8943","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8944","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8945","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8945","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8945","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8946","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8946","ho_yr_002",15,"2024년_주택_라라_1K.csv"
2024,"라라8946","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8947","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8948","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8948","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8948","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8950","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8950","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8950","ho_yr_003",39,"2024년_주택_라라_1K.csv"
2024,"라라8951","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8951","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8951","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8952","ho_yr_001",24,"2024년_주택_라라_1K.csv"
2024,"라라8952","ho_yr_002",25,"2024년_주택_라라_1K.csv"
2024,"라라8952","ho_yr_003",100,"2024년_주택_라라_1K.csv"
2024,"라라8953","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라8953","ho_yr_002",13,"2024년_주택_라라_1K.csv"
2024,"라라8953","ho_yr_003",43,"2024년_주택_라라_1K.csv"
2024,"라라8954","ho_yr_001",38,"2024년_주택_라라_1K.csv"
2024,"라라8954","ho_yr_002",39,"2024년_주택_라라_1K.csv"
2024,"라라8954","ho_yr_003",167,"2024년_주택_라라_1K.csv"
2024,"라라8955","ho_yr_001",12,"2024년_주택_라라_1K.csv"
2024,"라라8955","ho_yr_002",13,"2024년_주택_라라_1K.csv"
2024,"라라8955","ho_yr_003",31,"2024년_주택_라라_1K.csv"
2024,"라라8956","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8957","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8957","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8957","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8963","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8963","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8967","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8967","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8967","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8968","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8968","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8969","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8969","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8969","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8970","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8970","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8970","ho_yr_003",23,"2024년_주택_라라_1K.csv"
2024,"라라8974","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8978","ho_yr_001",14,"2024년_주택_라라_1K.csv"
2024,"라라8978","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8978","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8979","ho_yr_001",35,"2024년_주택_라라_1K.csv"
2024,"라라8979","ho_yr_002",29,"2024년_주택_라라_1K.csv"
2024,"라라8979","ho_yr_003",244,"2024년_주택_라라_1K.csv"
2024,"라라8980","ho_yr_001",44,"2024년_주택_라라_1K.csv"
2024,"라라8980","ho_yr_002",106,"2024년_주택_라라_1K.csv"
2024,"라라8980","ho_yr_003",170,"2024년_주택_라라_1K.csv"
2024,"라라8981","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8981","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8981","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8982","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8982","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8982","ho_yr_003",18,"2024년_주택_라라_1K.csv"
2024,"라라8983","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8983","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라8983","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8984","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라8984","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라8984","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8985","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8985","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라8992","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8992","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라8993","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8993","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8994","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라8994","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8996","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8997","ho_yr_001",19,"2024년_주택_라라_1K.csv"
2024,"라라8997","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8997","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라8998","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8998","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라8999","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라8999","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라8999","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9039","ho_yr_001",14,"2024년_주택_라라_1K.csv"
2024,"라라9039","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9039","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9040","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라9040","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9040","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9041","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라9042","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라9043","ho_yr_001",21,"2024년_주택_라라_1K.csv"
2024,"라라9043","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9044","ho_yr_001",21,"2024년_주택_라라_1K.csv"
2024,"라라9044","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9044","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9045","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라9045","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9046","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9046","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9049","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9049","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라9049","ho_yr_003",28,"2024년_주택_라라_1K.csv"
2024,"라라9050","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9051","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라9051","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9052","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9055","ho_yr_001",18,"2024년_주택_라라_1K.csv"
2024,"라라9055","ho_yr_002",15,"2024년_주택_라라_1K.csv"
2024,"라라9055","ho_yr_003",24,"2024년_주택_라라_1K.csv"
2024,"라라9056","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라9056","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9056","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라9060","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9060","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9063","ho_yr_001",6,"2024년_주택_라라_1K.csv"
2024,"라라9063","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9063","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9068","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9069","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라9069","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9069","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9076","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라9077","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9077","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9077","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9079","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라9079","ho_yr_002",18,"2024년_주택_라라_1K.csv"
2024,"라라9079","ho_yr_003",83,"2024년_주택_라라_1K.csv"
2024,"라라9080","ho_yr_001",57,"2024년_주택_라라_1K.csv"
2024,"라라9080","ho_yr_002",105,"2024년_주택_라라_1K.csv"
2024,"라라9080","ho_yr_003",286,"2024년_주택_라라_1K.csv"
2024,"라라9081","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9081","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9082","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9085","ho_yr_003",0,"2024년_주택_라라_1K.csv"
2024,"라라9086","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라9086","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9088","ho_yr_001",0,"2024년_주택_라라_1K.csv"
2024,"라라9088","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9088","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라9089","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9089","ho_yr_002",0,"2024년_주택_라라_1K.csv"
2024,"라라9089","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라9093","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라9093","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9093","ho_yr_003",200,"2024년_주택_라라_1K.csv"
2024,"라라9094","ho_yr_003",1185,"2024년_주택_라라_1K.csv"
2024,"라라9095","ho_yr_001",14,"2024년_주택_라라_1K.csv"
2024,"라라9095","ho_yr_002",5,"2024년_주택_라라_1K.csv"
2024,"라라9095","ho_yr_003",5,"2024년_주택_라라_1K.csv"
2024,"라라9096","ho_yr_001",5,"2024년_주택_라라_1K.csv"
2024,"라라9096","ho_yr_002",8,"2024년_주택_라라_1K.csv"
2024,"라라9096","ho_yr_003",13,"2024년_주택_라라_1K.csv"
2024,"라라9097","ho_yr_001",8,"2024년_주택_라라_1K.csv"
2024,"라라9097","ho_yr_002",14,"2024년_주택_라라_1K.csv"
2024,"라라9097","ho_yr_003",8,"2024년_주택_라라_1K.csv"
2024,"라라9099","ho_yr_001",13,"2024년_주택_라라_1K.csv"
2024,"라라9099","ho_yr_002",5,"2024년_주택_라라_1K.csv"
